Subject,Start Date,Start Time,End Date,End Time,All day event,Reminder on/off,Description,Priority,Sensitivity,Show time as
"Charles I, King, 1649 [6] Red",2020-01-30,,,,TRUE,FALSE,"Charles I, King, 1649 [6] Red
Thursday after Third Sunday after Epiphany (Green)
Week of Proper 3
Year A/2

DAILY EUCHARIST
2 Samuel 7:18-19, 24-29
Psalm 132:1-5, 11-15
Mark 4:21-25

DAILY PRAYER: Week C 
Genesis 16:15 - 17:14
Hebrews 10:1-10
John 5:30-47",Normal,Normal,3
"Charles Mackenzie of Central Africa, Bishop, Missionary, Martyr, 1862 [6] Red",2020-01-31,,,,TRUE,FALSE,"Charles Mackenzie of Central Africa, Bishop, Missionary, Martyr, 1862 [6] Red
Friday after Third Sunday after Epiphany (Green)
Week of Proper 3
Year A/2

DAILY EUCHARIST
2 Samuel 11:1-17
Psalm 51:1-10
Mark 4:26-34

DAILY PRAYER: Week C 
Genesis 17:15-27
Hebrews 10:11-25
John 6:1-15",Normal,Normal,3
"Bride of Kildare, Abbess, c.525 [6] White",2020-02-01,,,,TRUE,FALSE,"Bride of Kildare, Abbess, c.525 [6] White
Saturday after Third Sunday after Epiphany (Green)
Week of Proper 3
Year A/2

DAILY EUCHARIST
2 Samuel 12:1-25
Psalm 51:11-18
Mark 4:35-41

MORNING PRAYER: Week C 
Genesis 18:1-33
Hebrews 10:26-39
John 6:16-27

Evening before THE PRESENTATION OF THE LORD (2 Feb)

EVENING PRAYER: Festivals
1 Samuel 1:20-28a
Romans 8:14-21",Normal,Normal,3
The Presentation of the Lord [2] White,2020-02-02,,,,TRUE,FALSE,"The Presentation of the Lord [2] White
Week of Proper 4
Year A/2

EUCHARIST
Malachi 3:1-4
Psalm 84 or Psalm 24:7-10
Hebrews 2:14-18
Luke 2:22-40

MORNING PRAYER: Festivals
1 Samuel 2:1-10
John 8:31-36

EVENING PRAYER: Festivals
Haggai 2:1-9
1 John 3:1-8",Normal,Normal,3
Saints and Martyrs of Europe [6] Red,2020-02-03,,,,TRUE,FALSE,"Saints and Martyrs of Europe [6] Red
Monday after Fourth Sunday after Epiphany (Green)
Week of Proper 4
Year A/2

DAILY EUCHARIST
2 Samuel 15:13-14, 30; 16:5-14
Psalm 3
Mark 5:1-20

DAILY PRAYER: Week D 
Genesis 19:1-17, (18-23), 24-29
Hebrews 11:1-12
John 6:27-40",Normal,Normal,3
"Tuesday after Fourth Sunday after Epiphany (Ordination of the Rt Revd Kevin Pearson as Bishop of Argyll and the Isles, 2011)",2020-02-04,,,,TRUE,FALSE,"Tuesday after Fourth Sunday after Epiphany (Green)
(Ordination of the Rt Revd Kevin Pearson as Bishop of Argyll and the Isles, 2011)
Week of Proper 4
Year A/2

DAILY EUCHARIST
2 Samuel 18:9-14, 24 - 19:3
Psalm 86:1-6
Mark 5:21-43

DAILY PRAYER: Week D 
Genesis 21:1-21
Hebrews 11:13-22
John 6:41-51",Normal,Normal,3
Wednesday after Fourth Sunday after Epiphany,2020-02-05,,,,TRUE,FALSE,"Wednesday after Fourth Sunday after Epiphany (Green)
Week of Proper 4
Year A/2

DAILY EUCHARIST
2 Samuel 24:2, 9-17
Psalm 32:1-8
Mark 6:1-6

DAILY PRAYER: Week D 
Genesis 22:1-18
Hebrews 11:23-31
John 6:52-59",Normal,Normal,3
"Paul Miki, Priest, and the Martyrs of Japan, 1597 [6] Red",2020-02-06,,,,TRUE,FALSE,"Paul Miki, Priest, and the Martyrs of Japan, 1597 [6] Red
Thursday after Fourth Sunday after Epiphany (Green)
Week of Proper 4
Year A/2

DAILY EUCHARIST
1 Kings 2:1-4, 10-12
Psalm 132:10-19
Mark 6:7-13

DAILY PRAYER: Week D 
Genesis 23:1-20
Hebrews 11:32 - 12:2
John 6:60-71",Normal,Normal,3
Friday after Fourth Sunday after Epiphany,2020-02-07,,,,TRUE,FALSE,"Friday after Fourth Sunday after Epiphany (Green)
Week of Proper 4
Year A/2

DAILY EUCHARIST
Sirach 47:2-11
Psalm 18:31-33, 46-50
Mark 6:14-29

DAILY PRAYER: Week D 
Genesis 24:1-27
Hebrews 12:3-11
John 7:1-13",Normal,Normal,3
Saturday after Fourth Sunday after Epiphany,2020-02-08,,,,TRUE,FALSE,"Saturday after Fourth Sunday after Epiphany (Green)
Week of Proper 4
Year A/2

DAILY EUCHARIST
1 Kings 3:3-14
Psalm 119:9-16
Mark 6:30-34

DAILY PRAYER: Week D 
Genesis 24:28-38, 49-67
Hebrews 12:12-29
John 7:14-36",Normal,Normal,3
Fifth Sunday after Epiphany [3] Green,2020-02-09,,,,TRUE,FALSE,"Fifth Sunday after Epiphany [3] Green
SPB Septuagesima (Violet)
Week of Proper 5 (if before Lent)
Year A/2

EUCHARIST
Isaiah 58:1-9a, (9b-12)
Psalm 112:1-9, (10)
1 Corinthians 2:1-12, (13-16)
Matthew 5:13-20

DAILY PRAYER: Week A
Numbers 13:1-2, 27-33
Philippians 2:12-28
Luke 5:1-11

ALTERNATIVE PSALMS
Morning: Psalms 1 and 3
Evening: Psalm 4",Normal,Normal,3
"Scholastica, Religious, 543 [6] White",2020-02-10,,,,TRUE,FALSE,"Scholastica, Religious, 543 [6] White
Monday after Fifth Sunday after Epiphany (Green)
Week of Proper 5 (if before Lent)
Year A/2

DAILY EUCHARIST
1 Kings 8:1-7, 9-13
Psalm 132:6-10
Mark 6:53-56

DAILY PRAYER: Week A 
Genesis 25:19-34
Hebrews 13:1-16
John 7:37-52",Normal,Normal,3
Tuesday after Fifth Sunday after Epiphany,2020-02-11,,,,TRUE,FALSE,"Tuesday after Fifth Sunday after Epiphany (Green)
Week of Proper 5 (if before Lent)
Year A/2

DAILY EUCHARIST
1 Kings 8:22-23, 27-30
Psalm 84
Mark 7:1-13

DAILY PRAYER: Week A 
Genesis 26:1-6, 12-33
Hebrews 13:17-25
John 7:53 - 8:11",Normal,Normal,3
Wednesday after Fifth Sunday after Epiphany,2020-02-12,,,,TRUE,FALSE,"Wednesday after Fifth Sunday after Epiphany (Green)
Week of Proper 5 (if before Lent)
Year A/2

DAILY EUCHARIST
1 Kings 10:1-10
Psalm 37:1-7, 32-33, 41-42
Mark 7:14-23

DAILY PRAYER: Week A 
Genesis 27:1-29
Romans 12:1-8
John 8:12-20",Normal,Normal,3
Thursday after Fifth Sunday after Epiphany,2020-02-13,,,,TRUE,FALSE,"Thursday after Fifth Sunday after Epiphany (Green)
Week of Proper 5 (if before Lent)
Year A/2

DAILY EUCHARIST
1 Kings 11:4-13
Psalm 132:11-19
Mark 7:24-30

DAILY PRAYER: Week A 
Genesis 27:30-45
Romans 12:9-21
John 8:21-32",Normal,Normal,3
"Cyril, Monk, 869, and Methodius, Bishop, 885, 'Apostles of the Slavs' [6] White",2020-02-14,,,,TRUE,FALSE,"Cyril, Monk, 869, and Methodius, Bishop, 885, 'Apostles of the Slavs' [6] White
Friday after Fifth Sunday after Epiphany (Green)
Week of Proper 5 (if before Lent)
Year A/2

DAILY EUCHARIST
1 Kings 11:29-32; 12:19
Psalm 81:8-16
Mark 7:31-37

DAILY PRAYER: Week A 
Genesis 27:46 - 28:4, 10-22
Romans 13:1-14
John 8:33-47",Normal,Normal,3
"Thomas Bray, Priest and Missionary, 1730 [6] White",2020-02-15,,,,TRUE,FALSE,"Thomas Bray, Priest and Missionary, 1730 [6] White
Saturday after Fifth Sunday after Epiphany (Green)
Week of Proper 5 (if before Lent)
Year A/2

DAILY EUCHARIST
1 Kings 12:26-33; 13:33-34
Psalm 106:19-22
Mark 8:1-10

DAILY PRAYER: Week A 
Genesis 29:1-30
Romans 14:1-23
John 8:47-59",Normal,Normal,3
Sixth Sunday after Epiphany [3] Green,2020-02-16,,,,TRUE,FALSE,"Sixth Sunday after Epiphany [3] Green
SPB Sexagesima (Violet)
Week of Proper 6 (if before Lent)
Year A/2

EUCHARIST
Deuteronomy 30:15-20 or Sirach 15:15-20
Psalm 119:1-8
1 Corinthians 3:1-9
Matthew 5:21-37

DAILY PRAYER: Week B 
Numbers 22:1 - 23:12
Philippians 3:17-21
Luke 6:17-26

ALTERNATIVE PSALMS
Morning: Psalm 13
Evening: Psalm 6",Normal,Normal,3
"Finan of Lindisfarne, Bishop, 661 [6] White",2020-02-17,,,,TRUE,FALSE,"Finan of Lindisfarne, Bishop, 661 [6] White
Monday after Sixth Sunday after Epiphany (Green)
Week of Proper 6 (if before Lent)
Year A/2

DAILY EUCHARIST
James 1:1-11
Psalm 119:65-72
Mark 8:11-13

DAILY PRAYER: Week B 
Genesis 29:31 - 30:24
1 John 1:1-10
John 9:1-17",Normal,Normal,3
"Colman of Lindisfarne, Bishop, 676 [6] White",2020-02-18,,,,TRUE,FALSE,"Colman of Lindisfarne, Bishop, 675 [6] White
Tuesday after Sixth Sunday after Epiphany (Green)
Week of Proper 6 (if before Lent)
Year A/2

DAILY EUCHARIST (Green)
James 1:12-18
Psalm 94:12-19
Mark 8:14-21

DAILY PRAYER: Week B 
Genesis 31:1-24
1 John 2:1-11
John 9:18-41",Normal,Normal,3
"Martin Luther, 1546 [6] White",2020-02-19,,,,TRUE,FALSE,"Martin Luther, 1546 [6] White
Wednesday after Sixth Sunday after Epiphany (Green)
Week of Proper 6 (if before Lent)
Year A/2

DAILY EUCHARIST
James 1:19-27
Psalm 15
Mark 8:22-26

DAILY PRAYER: Week B 
Genesis 31:25-50
1 John 2:12-17
John 10:1-18",Normal,Normal,3
Thursday after Sixth Sunday after Epiphany,2020-02-20,,,,TRUE,FALSE,"Thursday after Sixth Sunday after Epiphany (Green)
Week of Proper 6 (if before Lent)
Year A/2

DAILY EUCHARIST
James 2:1-9
Psalm 72:1-4, 13-14
Mark 8:27-33

DAILY PRAYER: Week B 
Genesis 32:3-21
1 John 2:18-29
John 10:19-30",Normal,Normal,3
Friday after Sixth Sunday after Epiphany,2020-02-21,,,,TRUE,FALSE,"Friday after Sixth Sunday after Epiphany (Green)
Week of Proper 6 (if before Lent)
Year A/2

DAILY EUCHARIST
James 2:14-26
Psalm 112
Mark 8:34 - 9:1

DAILY PRAYER: Week B 
Genesis 32:22 - 33:17
1 John 3:1-10
John 10:31-42",Normal,Normal,3
Saturday after Sixth Sunday after Epiphany,2020-02-22,,,,TRUE,FALSE,"Saturday after Sixth Sunday after Epiphany (Green)
Week of Proper 6 (if before Lent)
Year A/2

DAILY EUCHARIST
James 3:1-10
Psalm 12:1-7
Mark 9:2-13

DAILY PRAYER: Week B 
Genesis 35:1-20
1 John 3:11-18
John 11:1-16",Normal,Normal,3
Sunday before Lent (Transfiguration) [3] Green (SPB Quinquagesima – Violet),2020-02-23,,,,TRUE,FALSE,"Sunday before Lent (Transfiguration) [3] Green
SPB Quinquagesima (Violet)
Week of Proper 7 (if before Lent)
Week of the Beginning of Lent
Year A/2

EUCHARIST
Exodus 24:12-18
Psalm 2 or Psalm 99
2 Peter 1:16-21
Matthew 17:1-9

DAILY PRAYER: Week C 
Numbers 22:21 - 23:12
Philippians 4:10-20
Luke 6:27-38

ALTERNATIVE PSALMS
Morning: Psalm 18:1-19 or Psalm 18:19-29
Evening: Psalm 10",Normal,Normal,3
"Polycarp of Smyrna, Bishop and Martyr, c.156 [6] Red (translated from 23 February)",2020-02-24,,,,TRUE,FALSE,"Polycarp of Smyrna, Bishop and Martyr, c.156 [6] Red (translated from 23 February)
Monday after Sunday before Lent (Green)
Week of Proper 7 (if before Lent)
Week of the Beginning of Lent
Year A/2

DAILY EUCHARIST
1 Peter 1:3-9
Psalm 111
Mark 10:17-27

DAILY PRAYER: Week C
Proverbs 27:1-6, 10-12
Philippians 2:1-13
John 18:15-18, 25-27",Normal,Normal,3
Tuesday after Sunday before Lent,2020-02-25,,,,TRUE,FALSE,"Tuesday after Sunday before Lent (Green)
Week of Proper 7 (if before Lent)
Week of the Beginning of Lent
Year A/2

DAILY EUCHARIST
1 Peter 1:10-16
Psalm 98
Mark 10:28-31

DAILY PRAYER: Week C
Proverbs 30:1-4, 24-33
Philippians 3:1-11
John 18:28-38",Normal,Normal,3
Ash Wednesday [1] Violet or Lenten Array,2020-02-26,,,,TRUE,FALSE,"Ash Wednesday [1] Violet or Lenten Array
Week of Proper 7 (if before Lent)
Week of the Beginning of Lent
Year A/2

DAILY EUCHARIST
Joel 2:1-2, 12-17 or Isaiah 58:1-12
Psalm 51:1-17
2 Corinthians 5:20b - 6:10
Matthew 6:1-6, 16-21

DAILY PRAYER: Returning to God 
Amos 5:6-15
Hebrews 12:1-14
Luke 18:9-14",Normal,Normal,3
Thursday after Ash Wednesday,2020-02-27,,,,TRUE,FALSE,"Thursday after Ash Wednesday (Violet or Lenten Array)
Week of the Beginning of Lent
Year A/2

DAILY EUCHARIST
Deuteronomy 30:15-20
Psalm 1
Luke 9:18-25

DAILY PRAYER: Returning to God
Habakkuk 3:1-10, (11-15), 16-18
Philippians 3:3-12-21
John 17:1-8",Normal,Normal,3
Friday after Ash Wednesday,2020-02-28,,,,TRUE,FALSE,"Friday after Ash Wednesday (Violet or Lenten Array)
Week of the Beginning of Lent
Year A/2

DAILY EUCHARIST
Isaiah 58:1-9a
Psalm 51:1-4, 17-18
Matthew 9:14-17

DAILY PRAYER: Returning to God 
Ezekiel 18:1-4, 25-32
Philippians 4:1-9
John 17:9-19",Normal,Normal,3
Saturday after Ash Wednesday,2020-02-29,,,,TRUE,FALSE,"Saturday after Ash Wednesday (Violet or Lenten Array)
Week of the Beginning of Lent
Year A/2

DAILY EUCHARIST
Isaiah 58:9b-14
Psalm 86:1-6
Luke 5:27-32

DAILY PRAYER: Returning to God 
Ezekiel 39:21-29
Philippians 4:10-20
John 17:20-26",Normal,Normal,3
"First Sunday of Lent [1] Violet or Lenten Array (Ordination of the Rt Revd Anne Dyer, Bishop of Aberdeen and Orkney, 2018)",2020-03-01,,,,TRUE,FALSE,"First Sunday of Lent [1] Violet or Lenten Array
(David, Bishop, Patron of Wales, c.601 [6] White)
(Ordination of the Rt Revd Anne Dyer as Bishop of Aberdeen and Orkney, 2018)
Week of Lent 1
Year A/2

EUCHARIST
Genesis 2;15-17; 3:1-7
Psalm 32
Romans 5:12-19
Matthew 4:1-11

DAILY PRAYER: Returning to God 
Genesis 2:15-17; 3:1-7
Romans 10:8b-13
Luke 13:31-35

ALTERNATIVE PSALMS
Morning: Psalm 50:1-15
Evening: Psalm 119:17-32",Normal,Normal,3
"Chad of Lichfield, Bishop, 672 [6] White",2020-03-02,,,,TRUE,FALSE,"Chad of Lichfield, Bishop, 672 [6] White
Monday after First Sunday of Lent (Violet or Lenten Array)
Week of Lent 1
Year A/2

DAILY EUCHARIST
Leviticus 19:1-2, 11-18
Psalm 19:7-14
Matthew 25:1-46

DAILY PRAYER: Returning to God 
Genesis 27:1-11
1 Corinthians 1:1-19
Mark 1:1-13",Normal,Normal,3
"John and Charles Wesley, Priests, 1791 and 1788 [6] White",2020-03-03,,,,TRUE,FALSE,"John and Charles Wesley, Priests, 1791 and 1788 [6] White
Tuesday after First Sunday of Lent (Violet or Lenten Array)
Week of Lent 1
Year A/2

DAILY EUCHARIST
Isaiah 55:10-11
Psalm 34:1-8, (15-22)
Matthew 6:7-15

DAILY PRAYER: Returning to God 
Genesis 37:12-24
1 Corinthians 1:20-31
Mark 1:14-28",Normal,Normal,3
"Adrian of May Island, Abbot, and Companions, Martyrs, 875 [6] Red (Ember Day)",2020-03-04,,,,TRUE,FALSE,"Adrian of May Island, Abbot, and Companions, Martyrs, 875 [6] Red
Wednesday after First Sunday of Lent (Violet or Lenten Array)
Ember Day
Week of Lent 1
Year A/2

DAILY EUCHARIST
Jonah 3:1-10
Psalm 51:1-2, 11-13
Luke 11:29-32

DAILY PRAYER: Returning to God 
Genesis 37:25-36
1 Corinthians 2:1-13
Mark 1:29-45

---

EMBER DAY READINGS
Isaiah 44:1-8
Psalm 87
1 Peter 2:4-10
John 17:6-19",Normal,Normal,3
"David, Bishop, Patron of Wales, c.544 [6] White (translated from 1 March)",2020-03-05,,,,TRUE,FALSE,"David, Bishop, Patron of Wales, c.544 [6] White (translated from 1 March)
Thursday after First Sunday of Lent (Violet or Lenten Array)
Week of Lent 1
Year A/2

DAILY EUCHARIST
Additions to Esther 14:1, 3-5, 12-14
Psalm 138
Matthew 7:7-12

DAILY PRAYER: Returning to God 
Genesis 39:1-23
1 Corinthians 2:14 - 3:15
Mark 2:1-12",Normal,Normal,3
"Baldred, Bishop, 608 [6] White (Ember Day)",2020-03-06,,,,TRUE,FALSE,"Baldred, Bishop, 608 [6] White
Friday after First Sunday of Lent (Violet or Lenten Array)
Ember Day
Week of Lent 1
Year A/2

DAILY EUCHARIST
Ezekiel 18:21-28
Psalm 130
Matthew 5:20-26

DAILY PRAYER: Returning to God 
Genesis 40:1-23
1 Corinthians 3:16-23
Mark 2:13-22

---

EMBER DAY READINGS
Numbers 27:15-23
Psalm 40:8-13
1 Corinthians 3:3-11
Luke 4:16-21",Normal,Normal,3
"Perpetua and her Companions, Martyrs, 203 [6] Red (Ember Day)",2020-03-07,,,,TRUE,FALSE,"Perpetua and her Companions, Martyrs, 203 [6] Red
Saturday after First Sunday of Lent (Violet or Lenten Array)
Ember Day
Week of Lent 1
Year A/2

DAILY EUCHARIST
Deuteronomy 26:16-19
Psalm 119:1-8
Matthew 5:43-48

DAILY PRAYER: Returning to God 
Genesis 41:1-13
1 Corinthians 4:1-7
Mark 2:23 - 3:6

---

EMBER DAY READINGS
1 Samuel 16:1-13a
Psalm 122
Ephesians 4:4-16
Luke 22:24-27",Normal,Normal,3
Second Sunday of Lent [1] Violet or Lenten Array,2020-03-08,,,,TRUE,FALSE,"Second Sunday of Lent [1] Violet or Lenten Array
Week of Lent 2
Year A/2

EUCHARIST
Genesis 12:1-4a
Psalm 121
Romans 4:1-5, 13-17
John 3:1-17 or Matthew 17:1-9

DAILY PRAYER: Returning to God 
Genesis 12:1-9
Hebrews 11:1-3, 8-16
Matthew 8:1-13

ALTERNATIVE PSALMS
Morning: Psalm 135:1-14
Evening: Psalm 74",Normal,Normal,3
"Duthac, Bishop, 1068 [6] White (translated from 8 March)",2020-03-09,,,,TRUE,FALSE,"Duthac, Bishop, 1068 [6] White (translated from 8 March)
Monday after Second Sunday of Lent (Violet or Lenten Array)
Week of Lent 2
Year A/2

DAILY EUCHARIST
Daniel 9:3-10
Psalm 79
Luke 6:36-38

DAILY PRAYER: Returning to God 
Genesis 41:(14-24), 25-27
1 Corinthians 4:8-20, (21)
Mark 3:7-19a",Normal,Normal,3
"Kessog, Bishop, c.700 [6] Red",2020-03-10,,,,TRUE,FALSE,"Kessog, Bishop, c.700 [6] Red
Tuesday after Second Sunday of Lent (Violet or Lenten Array)
Week of Lent 2
Year A/2

DAILY EUCHARIST
Isaiah 1:10-20
Psalm 50:7-15
Matthew 23:1-12

DAILY PRAYER: Returning to God 
Genesis 42:1-17
1 Corinthians 5:1-8
Mark 3:19b-35",Normal,Normal,3
Wednesday after Second Sunday of Lent,2020-03-11,,,,TRUE,FALSE,"Wednesday after Second Sunday of Lent (Violet or Lenten Array)
Week of Lent 2
Year A/2

DAILY EUCHARIST
Jeremiah 18:18-20
Psalm 31:1-5, 13-16
Matthew 20:17-28

DAILY PRAYER: Returning to God 
Genesis 42:18-28
1 Corinthians 5:9 - 6:8
Mark 4:1-20",Normal,Normal,3
Thursday after Second Sunday of Lent,2020-03-12,,,,TRUE,FALSE,"Thursday after Second Sunday of Lent (Violet or Lenten Array)
Week of Lent 2
Year A/2

DAILY EUCHARIST
Jeremiah 17:5-10
Psalm 1
Luke 16:19-31

DAILY PRAYER: Returning to God 
Genesis 42:29-38
1 Corinthians 6:12-20
Mark 4:21-34",Normal,Normal,3
Friday after Second Sunday of Lent,2020-03-13,,,,TRUE,FALSE,"Friday after Second Sunday of Lent (Violet or Lenten Array)
Week of Lent 2
Year A/2

DAILY EUCHARIST
Genesis 37:3-4, 12-28
Psalm 17:1-8
Matthew 21:33-46

DAILY PRAYER: Returning to God 
Genesis 43:1-15
1 Corinthians 7:1-9
Mark 4:35-41",Normal,Normal,3
Saturday after Second Sunday of Lent,2020-03-14,,,,TRUE,FALSE,"Saturday after Second Sunday of Lent (Violet or Lenten Array)
Week of Lent 2
Year A/2

DAILY EUCHARIST
Micah 7:14-20
Psalm 103:1-12
Luke 15:1-3, 11-32

DAILY PRAYER: Returning to God 
Genesis 43:16-34
1 Corinthians 7:10-24
Mark 5:1-20",Normal,Normal,3
Third Sunday of Lent [1] Violet or Lenten Array,2020-03-15,,,,TRUE,FALSE,"Third Sunday of Lent [1] Violet or Lenten Array
Week of Lent 3
Year A/2

EUCHARIST
Exodus 17:1-7
Psalm 95
Romans 5:1-11
John 4:5-42

DAILY PRAYER: Returning to God 
Exodus 5:1 - 6:1
Philippians 3:4b-14
Matthew 10:16-22

ALTERNATIVE PSALMS
Morning: Psalm 40
Evening: Psalms 11 and 12",Normal,Normal,3
"Boniface of Ross, Bishop, 8th century [6] White",2020-03-16,,,,TRUE,FALSE,"Boniface of Ross, Bishop, 8th century [6] White
Monday after Third Sunday of Lent (Violet or Lenten Array)
Week of Lent 3
Year A/2

DAILY EUCHARIST
2 Kings 5:1-15a
Psalm 42:1-2, 11-15
Luke 4:24-30

DAILY PRAYER: Returning to God 
Genesis 44:1-17
1 Corinthians 7:25-31
Mark 5:21-43",Normal,Normal,3
"Patrick, Bishop, Patron of Ireland, c.461 [4] White",2020-03-17,,,,TRUE,FALSE,"Patrick, Bishop, Patron of Ireland, c.461 [4] White
Year A/2

EUCHARIST
Ezekiel 34:11-16
Psalm 96
1 Thessalonians 2:2-12 or 1 Corinthians 1:18-25
Matthew 28:16-20 or Luke 22:24-30

MORNING PRAYER: Festivals
Isaiah 8:19 - 9:2
Acts 16:6-10

EVENING PRAYER: Festivals
Isaiah 42:1-17
Luke 10:1-20

---

Tuesday after Third Sunday of Lent (Violet or Lenten Array)
Week of Lent 3
Year A/2

DAILY EUCHARIST
Song of the Three 1, 2, 11-20
Psalm 25:3-8
Matthew 18:21-35

DAILY PRAYER: Returning to God 
Genesis 44:18-34
1 Corinthians 7:32-40
Mark 6:1-13",Normal,Normal,3
"Cyril of Jerusalem, Bishop and Teacher of the Faith, 386 [6] White",2020-03-18,,,,TRUE,FALSE,"Cyril of Jerusalem, Bishop and Teacher of the Faith, 386 [6] White
Wednesday after Third Sunday of Lent (Violet or Lenten Array)
Week of Lent 3
Year A/2

DAILY EUCHARIST
Deuteronomy 4:1, 5-10
Psalm 147:13-21
Matthew 5:17-20

DAILY PRAYER: Returning to God 
Genesis 45:1-15, (16-28)
1 Corinthians 8:1-13
Mark 6:13-29",Normal,Normal,3
Joseph of Nazareth [4] White,2020-03-19,,,,TRUE,FALSE,"Joseph of Nazareth [4] White
Year A/2

EUCHARIST
2 Samuel 7:4-16
Psalm 89:1-4, 26-29, (30-36)
Romans 4:13-18
Luke 2:41-52 or Matthew 1:18-25

MORNING PRAYER: Festivals
Isaiah 63:7-16
Matthew 1:18-25

EVENING PRAYER: Festivals
2 Chronicles 6:12-17
Ephesians 3:14-21

---

Thursday after Third Sunday of Lent (Violet or Lenten Array)
Week of Lent 3
Year A/2

DAILY EUCHARIST
Jeremiah 7:21-28
Psalm 95:1-9
Luke 11:14-23

DAILY PRAYER: Returning to God 
Genesis 46:1-7, 28-34
1 Corinthians 9:1-15
Mark 6:30-46",Normal,Normal,3
"Cuthbert, Bishop, 687 [6] White",2020-03-20,,,,TRUE,FALSE,"Cuthbert, Bishop, 687 [6] White
Friday after Third Sunday of Lent (Violet or Lenten Array)
Week of Lent 3
Year A/2

DAILY EUCHARIST
Hosea 14:1-9
Psalm 81
Mark 12:28-34

DAILY PRAYER: Returning to God 
Genesis 47:1-26, (27-31)
1 Corinthians 9:16-27
Mark 6:47-56",Normal,Normal,3
"Thomas Cranmer, Bishop, 1556 [6] Red",2020-03-21,,,,TRUE,FALSE,"Thomas Cranmer, Bishop, 1556 [6] Red
Saturday after Third Sunday of Lent (Violet or Lenten Array)
Week of Lent 3
Year A/2

DAILY EUCHARIST
Hosea 5:13 - 6:6
Psalm 51:1-2, 17-20
Luke 18:9-14

DAILY PRAYER: Returning to God 
Genesis 48:(1-7), 8-22
1 Corinthians 10:1-13
Mark 7:1-23",Normal,Normal,3
Fourth Sunday of Lent (Mothering Sunday) [1] Violet or Lenten Array,2020-03-22,,,,TRUE,FALSE,"Fourth Sunday of Lent (Mothering Sunday) [1] Violet or Lenten Array
Week of Lent 4
Year A/2

DAILY EUCHARIST
1 Samuel 16:1-13
Psalm 23
Ephesians 5:8-14
John 9:1-41

DAILY PRAYER: Returning to God 
Exodus 6:2-13
Romans 5:1-11
John 12:1-8

ALTERNATIVE PSALMS
Morning: Psalm 31:1-8, (9-16)
Evening: Psalms 13 and 14

---

Mothering Sunday
Week of Lent 4
Year A/2

Exodus 2:1-10 or 1 Samuel 1:20-28
Psalm 34 or Psalm 127:1-4
2 Corinthians 1:3-7 or Colossians 3:12-17
Luke 2:33-35 or John 19:25-27",Normal,Normal,3
"Thomas Ken, Bishop, 1711 [6] White (translated from 22 March)",2020-03-23,,,,TRUE,FALSE,"Thomas Ken, Bishop, 1711 [6] White (translated from 22 March)
Monday after Fourth Sunday of Lent (Violet or Lenten Array)
Week of Lent 4
Year A/2

DAILY EUCHARIST
Isaiah 65:17-21
Psalm 30
John 4:43-54

DAILY PRAYER: Returning to God 
Genesis 49:1-28
1 Corinthians 10:14 - 11:1
Mark 7:24-37",Normal,Normal,3
"Paul Couturier, Priest, 1953 [6] White",2020-03-24,,,,TRUE,FALSE,"Paul Couturier, Priest, 1953 [6] White
Tuesday after Fourth Sunday of Lent (Violet or Lenten Array)
Week of Lent 4
Year A/2

DAILY EUCHARIST
Ezekiel 47:1-9, 12
Psalm 46
John 5:1-18

MORNING PRAYER: Returning to God 
Genesis 49:29 - 50:14
1 Corinthians 11:17-34
Mark 8:1-10

Evening before The Annunciation of the Lord [2] White

EVENING PRAYER: Festivals
Genesis 3:1-15
Romans 5:12-21 or Galatians 4:1-7",Normal,Normal,3
The Annunciation of the Lord [2] White,2020-03-25,,,,TRUE,FALSE,"The Annunciation of the Lord [2] White
Week of Lent 4
Year A/2

EUCHARIST
Isaiah 7:10-14
Psalm 40:5-10 or Psalm 45
Hebrews 10:4-10
Luke 1:26-38

MORNING PRAYER: Festivals
Isaiah 52:7-12
Hebrews 2:5-10

EVENING PRAYER: Festivals
Wisdom of Solomon 9:1-12
John 1:9-14",Normal,Normal,3
Thursday after Fourth Sunday of Lent,2020-03-26,,,,TRUE,FALSE,"Thursday after Fourth Sunday of Lent (Violet or Lenten Array)
Week of Lent 4
Year A/2

DAILY EUCHARIST
Exodus 32:7-14
Psalm 103:1-12
John 5:31-47

DAILY PRAYER: Returning to God 
Exodus 1:6-22
1 Corinthians 12:12-26
Mark 8:27 - 9:1",Normal,Normal,3
Friday after Fourth Sunday of Lent,2020-03-27,,,,TRUE,FALSE,"Friday after Fourth Sunday of Lent (Violet or Lenten Array)
Week of Lent 4
Year A/2

DAILY EUCHARIST
Wisdom of Solomon 2:1a, 12-22
Psalm 34:15-22
John 7:1-2, 10, 25-30

DAILY PRAYER: Returning to God 
Exodus 2:1-22
1 Corinthians 12:27 - 13:3
Mark 9:2-13",Normal,Normal,3
