Subject,Start Date,Start Time,End Date,End Time,All day event,Reminder on/off,Description,Priority,Sensitivity,Show time as
"The Conversion of Paul, Apostle [4] White",2021-01-25,,,,TRUE,FALSE,"Monday 25 January 2021

The Conversion of Paul, Apostle [4] White
Week of Proper 3
Year B/1

EUCHARIST
Acts 26:9-23
Psalm 67
Galatians 1:11-24
Matthew 10:16-22 or Matthew 19:27-30

MORNING PRAYER: Festivals
Isaiah 45:18-25
Philippians 3:4b-11

EVENING PRAYER: Festivals
Sirach 39:1-10
Acts 9:1-22

---

Monday after Third Sunday after Epiphany (Green)
Week of Proper 3
Year B/1

DAILY EUCHARIST
Hebrews 9:15, 24-28
Psalm 98
Mark 3:19b-30

DAILY PRAYER: Week C 
Isaiah 47:1-15
Galatians 1:1-17
Mark 5:21-43",Normal,Normal,3
"Timothy and Titus, Bishops [6] White",2021-01-26,,,,TRUE,FALSE,"Tuesday 26 January 2021

Timothy and Titus, Bishops [6] White
Tuesday after Third Sunday after Epiphany
Week of Proper 3
Year B/1

DAILY EUCHARIST (Green)
Hebrews 10:1-10
Psalm 40:1-11
Mark 3:31-35

DAILY PRAYER: Week C 
Isaiah 48:1-21
Galatians 1:18 - 2:10
Mark 6:1-13",Normal,Normal,3
"John Chrysostom, Bishop and Teacher of the Faith, 407 [6] White",2021-01-27,,,,TRUE,FALSE,"Wednesday 27 January 2021

John Chrysostom, Bishop and Teacher of the Faith, 407 [6] White
Wednesday after Third Sunday after Epiphany (Green)
Week of Proper 3
Year B/1

DAILY EUCHARIST
Hebrews 10:11-18
Psalm 110:1-4
Mark 4:1-20

DAILY PRAYER: Week C 
Isaiah 49:1-12
Galatians 2:11-21
Mark 6:13-29",Normal,Normal,3
"Thomas Aquinas, Teacher of the Faith, 1274 [6] White",2021-01-28,,,,TRUE,FALSE,"Thursday 28 January 2021

Thomas Aquinas, Teacher of the Faith, 1274 [6] White
Thursday after Third Sunday after Epiphany (Green)
Week of Proper 3
Year B/1

DAILY EUCHARIST
Hebrews 10:19-25
Psalm 24:1-6
Mark 4:21-25

DAILY PRAYER: Week C 
Isaiah 49:13-23
Galatians 3:1-14
Mark 6:30-46",Normal,Normal,3
"Francis de Sales, Bishop, 1622 [6] White (translated from 24 January)",2021-01-29,,,,TRUE,FALSE,"Friday 29 January 2021

Francis de Sales, Bishop, 1622 [6] White (translated from 24 January)
Friday after Third Sunday after Epiphany (Green)
Week of Proper 3
Year B/1

DAILY EUCHARIST
Hebrews 10:32-39
Psalm 37:1-7, 24-25, 41-42
Mark 4:26-34

DAILY PRAYER: Week C 
Isaiah 50:1-11
Galatians 3:15-22
Mark 6:47-56",Normal,Normal,3
"Charles I, King, 1649 [6] Red",2021-01-30,,,,TRUE,FALSE,"Saturday 30 January 2021

Charles I, King, 1649 [6] Red
Saturday after Third Sunday after Epiphany (Green)
Week of Proper 3
Year B/1

DAILY EUCHARIST
Hebrews 11:1-2, 8-19
Psalm 89:19-29
Mark 4:35-41

DAILY PRAYER: Week C 
Isaiah 51:1-8
Galatians 3:23-29
Mark 7:1-23
",Normal,Normal,3
Fourth Sunday after Epiphany [3] Green (SPB Septuagesima - Violet),2021-01-31,,,,TRUE,FALSE,"Sunday 31 January 2021

Fourth Sunday after Epiphany [3] Green
SPB Septuagesima (Violet)
Week of Proper 4
Year B/1

EUCHARIST
Deuteronomy 18:15-20
Psalm 111
1 Corinthians 8:1-13
Mark 1:21-28

DAILY PRAYER: Week D 
Genesis 28:10-22
Philemon 1-16
Mark 1:21-28

ALTERNATIVE PSALMS
Morning: Psalm 34
Evening: Psalm 71:1-6, 15-17",Normal,Normal,3
"Bride of Kildare, Abbess, c.525 [6] White",2021-02-01,,,,TRUE,FALSE,"Monday 1 February 2021

Bride of Kildare, Abbess, c.525 [6] White
Monday after Fourth Sunday after Epiphany (Green)
Week of Proper 4
Year B/1

DAILY EUCHARIST
Hebrews 11:32-40
Psalm 31:19-24
Mark 5:1-20

MORNING PRAYER: Week D 
Isaiah 51:9-23
Galatians 4:1-11
Mark 7:24-37

Evening before The Presentation of the Lord (2 February)

EVENING PRAYER: Festivals
1 Samuel 1:20-28a
Romans 8:14-21",Normal,Normal,3
The Presentation of the Lord [2] White,2021-02-02,,,,TRUE,FALSE,"Tuesday 2 February 2021

The Presentation of the Lord [2] White
Week of Proper 4
Year B/1

EUCHARIST
Malachi 3:1-4
Psalm 84 or Psalm 24:7-10
Hebrews 2:14-18
Luke 2:22-40

MORNING PRAYER: Festivals
1 Samuel 2:1-10
John 8:31-36

EVENING PRAYER: Festivals
Haggai 2:1-9
1 John 3:1-8

---

Tuesday after Fourth Sunday after Epiphany (Green)
Week of Proper 4
Year B/1

DAILY EUCHARIST
Hebrews 12:1-4
Psalm 22:22-30
Mark 5:21-43

DAILY PRAYER: Week D 
Isaiah 52:1-12
Galatians 4:12-20
Mark 8:1-10",Normal,Normal,3
Wednesday after Fourth Sunday after Epiphany,2021-02-03,,,,TRUE,FALSE,"Wednesday 3 February 2021

Saints and Martyrs of Europe [6] Red
Wednesday after Fourth Sunday after Epiphany
Week of Proper 4
Year B/1

DAILY EUCHARIST (Green)
Hebrews 12:4-7, 11-15
Psalm 103:1-2, 13-18
Mark 6:1-6

DAILY PRAYER: Week D 
Isaiah 54:1-10, (11-17)
Galatians 4:21-31
Mark 8:11-26",Normal,Normal,3
"Charles Mackenzie of Central Africa, Bishop, Missionary, Martyr, 1862 [6] Red (translated from 31 January)",2021-02-04,,,,TRUE,FALSE,"Thursday 4 February 2021

Charles Mackenzie of Central Africa, Bishop, Missionary, Martyr, 1862 [6] Red (translated from 31 January)
Thursday after Fourth Sunday after Epiphany (Green)
Ordination of the Rt Revd Kevin Pearson, Bishop of Glasgow and Galloway, 2011) (translated from Argyll & The Isles - 1 July 2020
Week of Proper 4
Year B/1

DAILY EUCHARIST
Hebrews 12:18-24
Psalm 48:1-3, 7-9
Mark 6:7-13

DAILY PRAYER: Week D 
Isaiah 55:1-13
Galatians 5:1-15
Mark 8:27 - 9:1",Normal,Normal,3
Friday after Fourth Sunday after Epiphany,2021-02-05,,,,TRUE,FALSE,"Friday 5 February 2021

Friday after Fourth Sunday after Epiphany
Week of Proper 4
Year B/1

DAILY EUCHARIST (Green)
Hebrews 13:1-8
Psalm 27:1-13
Mark 6:14-29

DAILY PRAYER: Week D 
Isaiah 56:1-8
Galatians 5:16-24
Mark 9:2-13",Normal,Normal,3
"Paul Miki, Priest, and the Martyrs of Japan, 1597 [6] Red",2021-02-06,,,,TRUE,FALSE,"Saturday 6 February 2021

Paul Miki, Priest, and the Martyrs of Japan, 1597 [6] Red
Saturday after Fourth Sunday after Epiphany (Green)
Week of Proper 4
Year B/1

DAILY EUCHARIST
Hebrews 13:9-17, 20-21
Psalm 23
Mark 6:30-34

DAILY PRAYER: Week D 
Isaiah 57:3-21
Galatians 5:25 - 6:10
Mark 9:14-29",Normal,Normal,3
Fifth Sunday after Epiphany [3] Green (SPB Sexagesima - Violet),2021-02-07,,,,TRUE,FALSE,"Sunday 7 February 2021

Fifth Sunday after Epiphany [3] Green
SPB Sexagesima - Violet
Week of Proper 5 (if before Lent)
Year B/1

EUCHARIST
Isaiah 40:21-31
Psalm 147:1-11, 20c
1 Corinthians 9:16-23
Mark 1:29-39

DAILY PRAYER: Week A
Amos 2:4-16
Ephesians 4:17-32
Mark 1:29-39

ALTERNATIVE PSALMS
Morning: Psalms 1 and 3
Evening: Psalm 4",Normal,Normal,3
Monday after Fifth Sunday after Epiphany,2021-02-08,,,,TRUE,FALSE,"Monday 8 February 2021

Monday after Fifth Sunday after Epiphany (Green)
Week of Proper 5 (if before Lent)
Year B/1

DAILY EUCHARIST
Genesis 1:1-19
Psalm 104:1-12, 25
Mark 6:53-56

DAILY PRAYER: Week A 
Isaiah 58:1-12
Galatians 6:11-18
Mark 9:30-41",Normal,Normal,3
Tuesday after Fifth Sunday after Epiphany,2021-02-09,,,,TRUE,FALSE,"Tuesday 9 February 2021

Tuesday after Fifth Sunday after Epiphany (Green)
Week of Proper 5 (if before Lent)
Year B/1

DAILY EUCHARIST
Genesis 1:20 - 2:4a
Psalm 8
Mark 7:1-13

DAILY PRAYER: Week A 
Isaiah 59:1-15a
2 Timothy 1:1-14
Mark 9:42-50",Normal,Normal,3
"Scholastica, Religious, 543 [6] White",2021-02-10,,,,TRUE,FALSE,"Wednesday 10 February 2021

Scholastica, Religious, 543 [6] White
Wednesday after Fifth Sunday after Epiphany (Green)
Week of Proper 5 (if before Lent)
Year B/1

DAILY EUCHARIST
Genesis 2:4b-9, 15-17
Psalm 104:25, 28-31
Mark 7:14-23

DAILY PRAYER: Week A 
Isaiah 59:15b-21
2 Timothy 1:15 - 2:13
Mark 10:1-16",Normal,Normal,3
Thursday after Fifth Sunday after Epiphany,2021-02-11,,,,TRUE,FALSE,"Thursday 11 February 2021

Thursday after Fifth Sunday after Epiphany (Green)
Week of Proper 5 (if before Lent)
Year B/1

DAILY EUCHARIST
Genesis 2:18-25
Psalm 128
Mark 7:24-30

DAILY PRAYER: Week A 
Isaiah 60:1-17
2 Timothy 2:14-26
Mark 10:17-31",Normal,Normal,3
Friday after Fifth Sunday after Epiphany,2021-02-12,,,,TRUE,FALSE,"Friday 12 February 2021

Friday after Fifth Sunday after Epiphany (Green)
Week of Proper 5 (if before Lent)
Year B/1

DAILY EUCHARIST
Genesis 3:1-8
Psalm 32:1-8
Mark 7:31-37

DAILY PRAYER: Week A 
Isaiah 61:1-9
2 Timothy 3:1-17
Mark 10:32-45",Normal,Normal,3
Saturday after Fifth Sunday after Epiphany,2021-02-13,,,,TRUE,FALSE,"Saturday 13 February 2021

Saturday after Fifth Sunday after Epiphany (Green)
Week of Proper 5 (if before Lent)
Year B/1

DAILY EUCHARIST
Genesis 3:9-24
Psalm 90:1-12
Mark 8:1-10

DAILY PRAYER: Week A 
Isaiah 61:10 - 62:5
2 Timothy 4:1-22
Mark 10:46-52",Normal,Normal,3
Sunday before Lent (Transfiguration) [3] Green (SPB Quinquagesima - Violet),2021-02-14,,,,TRUE,FALSE,"Sunday 14 February

Sunday before Lent (Transfiguration) [3] Green
SPB Quinquagesima - Violet
Week of Proper 6 (if before Lent)
Week of the Beginning of Lent
Year B/1

EUCHARIST
2 Kings 2:1-12
Psalm 50:1-6
2 Corinthians 4:3-6
Mark 9:2-9

DAILY PRAYER: Week B 
Amos 3:1-8
Ephesians 5:1-17
Mark 1:40-45

ALTERNATIVE PSALMS
Morning: Psalm 13
Evening: Psalm 6",Normal,Normal,3
"Thomas Bray, Priest and Missionary, 1730 [6] White",2021-02-15,,,,TRUE,FALSE,"Monday 15 February 2021

Thomas Bray, Priest and Missionary, 1730 [6] White
Monday after Sunday before Lent (Green)
Week of the Beginning of Lent
Year B/1

DAILY EUCHARIST
Sirach 17:24-29
Psalm 32:1-8
Mark 10:17-27

DAILY PRAYER: Week B
Deuteronomy 6:10-15
Hebrews 1:1-14
John 1:1-18",Normal,Normal,3
"Cyril, Monk, 869, and Methodius, Bishop, 885, 'Apostles of the Slavs' [6] White (translated from 14 February)",2021-02-16,,,,TRUE,FALSE,"Tuesday 16 February 2021

Cyril, Monk, 869, and Methodius, Bishop, 885, 'Apostles of the Slavs' [6] White (translated from 14 February)
Tuesday after Sunday before Lent (Green)
Week of the Beginning of Lent
Year B/1

DAILY EUCHARIST
Sirach 35:1-12
Psalm 50:7-15
Mark 10:28-31

DAILY PRAYER: Week B
Deuteronomy 6:16-25
Hebrews 2:1-10
John 1:19-28",Normal,Normal,3
Ash Wednesday [1] Violet or Lenten Array,2021-02-17,,,,TRUE,FALSE,"Wednesday 17 February 2021

Ash Wednesday [1] Violet or Lenten Array
Week of the Beginning of Lent
Year B/1

DAILY EUCHARIST
Joel 2:1-2, 12-17 or Isaiah 58:1-12
Psalm 51:1-18
2 Corinthians 5:20b - 6:10
Matthew 6:1-6, 16-21

DAILY PRAYER: Returning to God 
Jonah 3:1-4, 11
Hebrews 12:1-14
Luke 18:9-14",Normal,Normal,3
Thursday after Ash Wednesday,2021-02-18,,,,TRUE,FALSE,"Thursday 18 February 2021

Colman of Lindisfarne, Bishop, 676 [6] White
Thursday after Ash Wednesday (Violet or Lenten Array)
Week of the Beginning of Lent
Year B/1

DAILY EUCHARIST
Deuteronomy 30:15-20
Psalm 1
Luke 9:18-25

DAILY PRAYER: Returning to God
Deuteronomy 7:6-11
Titus 1:1-16
John 1:29-34",Normal,Normal,3
"Martin Luther, 1546 [6] White",2021-02-19,,,,TRUE,FALSE,"Friday 19 February 2021

Martin Luther, 1546 [6] White
Friday after Ash Wednesday (Violet or Lenten Array)
Week of the Beginning of Lent
Year B/1

DAILY EUCHARIST
Isaiah 58:1-9a
Psalm 51:1-4, 17-18
Matthew 9:14-17

DAILY PRAYER: Returning to God 
Deuteronomy 7:12-16
Titus 2:1-15
John 1:35-42",Normal,Normal,3
"Finan of Lindisfarne, Bishop, 661 [6] White (translated from 17 February)",2021-02-20,,,,TRUE,FALSE,"Saturday 20 February 2021

Finan of Lindisfarne, Bishop, 661 [6] White (translated from 17 February)
Saturday after Ash Wednesday (Violet or Lenten Array)
Week of the Beginning of Lent
Year B/1

DAILY EUCHARIST
Isaiah 58:9b-14
Psalm 86:1-6
Luke 5:27-32

DAILY PRAYER: Returning to God 
Deuteronomy 7:17-26
Titus 3:1-15
John 1:43-51",Normal,Normal,3
First Sunday of Lent [1] Violet or Lenten Array,2021-02-21,,,,TRUE,FALSE,"Sunday 21 February 2021

First Sunday of Lent [1] Violet or Lenten Array
Week of Lent 1
Year B/1

EUCHARIST
Genesis 9:8-17
Psalm 25:1-10
1 Peter 3:18-22
Mark 1:9-15

DAILY PRAYER: Returning to God 
Deuteronomy 6:4-9, 16-25
Romans 5:12-19
Luke 15:1-10

ALTERNATIVE PSALMS
Morning: Psalm 50:1-15
Evening: Psalm 119:17-32",Normal,Normal,3
Monday after First Sunday of Lent,2021-02-22,,,,TRUE,FALSE,"Monday 22 February 2021

Monday after First Sunday of Lent (Violet or Lenten Array)
Week of Lent 1
Year B/1

DAILY EUCHARIST
Leviticus 19:1-2, 11-18
Psalm 19:7-14
Matthew 25:1-46

DAILY PRAYER: Returning to God 
Deuteronomy 8:1-20 
Hebrews 2:11-18
John 2:1-12",Normal,Normal,3
"Polycarp of Smyrna, Bishop and Martyr, c.156 [6] Red",2021-02-23,,,,TRUE,FALSE,"Tuesday 23 February 2021

Polycarp of Smyrna, Bishop and Martyr, c.156 [6] Red
Tuesday after First Sunday of Lent (Violet or Lenten Array)
Week of Lent 1
Year B/1

DAILY EUCHARIST
Isaiah 55:10-11
Psalm 34:1-8, (15-22)
Matthew 6:7-15

DAILY PRAYER: Returning to God 
Deuteronomy 9:4-12
Hebrews 3:1-11
John 2:13-22",Normal,Normal,3
Wednesday after First Sunday of Lent,2021-02-24,,,,TRUE,FALSE,"Wednesday 24 February 2021

Wednesday after First Sunday of Lent (Violet or Lenten Array)
Week of Lent 1
Year B/1

DAILY EUCHARIST
Jonah 3:1-10
Psalm 51:1-2, 11-13
Luke 11:29-32

DAILY PRAYER: Returning to God 
Deuteronomy 9:13-21
Hebrews 3:12-19
John 2:23 - 3:15

---

EMBER DAY READINGS
Wednesday after Lent 1

Isaiah 44:1-8
Psalm 87
1 Peter 2:4-10
John 17:6-19",Normal,Normal,3
Thursday after First Sunday of Lent,2021-02-25,,,,TRUE,FALSE,"Thursday 25 February 2021

Thursday after First Sunday of Lent (Violet or Lenten Array)
Week of Lent 1
Year B/1

DAILY EUCHARIST
Additions to Esther 14:1, 3-5, 12-14
Psalm 138
Matthew 7:7-12

DAILY PRAYER: Returning to God 
Deuteronomy 9:23 - 10:5
Hebrews 4:1-10
John 3:16-21",Normal,Normal,3
Friday after First Sunday of Lent,2021-02-26,,,,TRUE,FALSE,"Friday 26 February 2021

Friday after First Sunday of Lent (Violet or Lenten Array)
Week of Lent 1
Year B/1

DAILY EUCHARIST
Ezekiel 18:21-28
Psalm 130
Matthew 5:20-26

DAILY PRAYER: Returning to God 
Deuteronomy 10:12-22
Hebrews 4:11-16
John 3:22-36

---

EMBER DAY READINGS
Friday after Lent 1

Numbers 27:15-23
Psalm 40:8-13
1 Corinthians 3:3-11
Luke 4:16-21",Normal,Normal,3
Saturday after First Sunday of Lent,2021-02-27,,,,TRUE,FALSE,"Saturday 27 February 2021

Saturday after First Sunday of Lent (Violet or Lenten Array)
Week of Lent 1
Year B/1

DAILY EUCHARIST
Deuteronomy 26:16-19
Psalm 119:1-8
Matthew 5:43-48

DAILY PRAYER: Returning to God 
Deuteronomy 11:18-28
Hebrews 5:1-10
John 4:1-26

---

EMBER DAY READINGS
Saturday after Lent 1

1 Samuel 16:1-13a
Psalm 122
Ephesians 4:4-16
Luke 22:24-27",Normal,Normal,3
Second Sunday of Lent [1] Violet or Lenten Array,2021-02-28,,,,TRUE,FALSE,"Sunday 28 February 2021

Second Sunday of Lent [1] Violet or Lenten Array
Week of Lent 2
Year B/1

EUCHARIST
Genesis 17:1-7, 15-16
Psalm 22:23-31
Romans 4:13-25
Mark 8:31-38 or Mark 9:2-9

DAILY PRAYER: Returning to God 
Numbers 21:4-9
Galatians 3:1-9, 23-29
Luke 14:27-33

ALTERNATIVE PSALMS
Morning: Psalm 135:1-14
Evening: Psalm 74",Normal,Normal,3
"David, Bishop, Patron of Wales, c.601 [6] White",2021-03-01,,,,TRUE,FALSE,"Monday 1 March 2021

David, Bishop, Patron of Wales, c.601 [6] White
Monday after Second Sunday of Lent (Violet or Lenten Array)
Ordination of the Rt Revd Anne Dyer as Bishop of Aberdeen and Orkney, 2018
Week of Lent 2
Year B/1

DAILY EUCHARIST
Daniel 9:3-10
Psalm 79
Luke 6:36-38

DAILY PRAYER: Returning to God 
Jeremiah 1:(1-10), 11-19
Romans 1:1-15
John 4:27-42",Normal,Normal,3
"Chad of Lichfield, Bishop, 672 [6] White",2021-03-02,,,,TRUE,FALSE,"Tuesday 2 March 2021

Chad of Lichfield, Bishop, 672 [6] White
Tuesday after Second Sunday of Lent (Violet or Lenten Array)
Week of Lent 2
Year B/1

DAILY EUCHARIST
Isaiah 1:10-20
Psalm 50:7-15
Matthew 23:1-12

DAILY PRAYER: Returning to God 
Jeremiah 2:1-13
Romans 1:16-25, (26-27)
John 4:43-54",Normal,Normal,3
"John and Charles Wesley, Priests, 1791 and 1788 [6] White",2021-03-03,,,,TRUE,FALSE,"Wednesday 3 March 2021

John and Charles Wesley, Priests, 1791 and 1788 [6] White
Wednesday after Second Sunday of Lent
Week of Lent 2
Year B/1

DAILY EUCHARIST
Jeremiah 18:18-20
Psalm 31:1-5, 13-16
Matthew 20:17-28

DAILY PRAYER: Returning to God 
Jeremiah 3:6-18
Romans 1:28 - 2:11
John 5:1-18",Normal,Normal,3
"Adrian of May Island, Abbot, and Companions, Martyrs, 875 [6] Red",2021-03-04,,,,TRUE,FALSE,"Thursday 4 March 2021

Adrian of May Island, Abbot, and Companions, Martyrs, 875 [6] Red
Thursday after Second Sunday of Lent (Violet or Lenten Array)
Week of Lent 2
Year B/1

DAILY EUCHARIST
Jeremiah 17:5-10
Psalm 1
Luke 16:19-31

DAILY PRAYER: Returning to God 
Jeremiah 4:9-10, 19-28
Romans 2:12-24
John 5:19-29",Normal,Normal,3
Friday after Second Sunday of Lent,2021-03-05,,,,TRUE,FALSE,"Friday 5 March 2021

Friday after Second Sunday of Lent (Violet or Lenten Array)
Week of Lent 2
Year B/1

DAILY EUCHARIST
Genesis 37:3-4, 12-28
Psalm 17:1-8
Matthew 21:33-46

DAILY PRAYER: Returning to God 
Jeremiah 5:1-9, 20-31
Romans 2:25 - 3:18
John 5:30-47",Normal,Normal,3
"Baldred, Bishop, 608 [6] White",2021-03-06,,,,TRUE,FALSE,"Saturday 6 March 2021

Baldred, Bishop, 608 [6] White
Saturday after Second Sunday of Lent (Violet or Lenten Array)
Week of Lent 2
Year B/1

DAILY EUCHARIST
Micah 7:14-20
Psalm 103:1-12
Luke 15:1-3, 11-32

DAILY PRAYER: Returning to God 
Jeremiah 6:9-15
Romans 3:19-31
John 7:1-13",Normal,Normal,3
Third Sunday of Lent [1] Violet or Lenten Array,2021-03-07,,,,TRUE,FALSE,"Sunday 7 March 2021

Third Sunday of Lent [1] Violet or Lenten Array
Week of Lent 3
Year B/1

EUCHARIST
Exodus 20:1-17
Psalm 19
1 Corinthians 1:18-25
John 2:13-22

DAILY PRAYER: Returning to God 
Joshua 1:1-9
Ephesians 6:10-20
John 2:13-22

ALTERNATIVE PSALMS
Morning: Psalm 40
Evening: Psalms 11 and 12",Normal,Normal,3
"Duthac, Bishop, 1068 [6] White",2021-03-08,,,,TRUE,FALSE,"Monday 8 March 2021

Duthac, Bishop, 1068 [6] White
Monday after Third Sunday of Lent (Violet or Lenten Array)
Week of Lent 3
Year B/1

DAILY EUCHARIST
2 Kings 5:1-15a
Psalm 42:1-2, 11-15
Luke 4:24-30

DAILY PRAYER: Returning to God 
Jeremiah 7:1-15
Romans 4:1-12
John 7:14-36",Normal,Normal,3
"Perpetua and her Companions, Martyrs, 203 [6] Red (translated from 7 March)",2021-03-09,,,,TRUE,FALSE,"Tuesday 9 March 2021

Perpetua and her Companions, Martyrs, 203 [6] Red (translated from 7 March)
Tuesday after Third Sunday of Lent (Violet or Lenten Array)
Week of Lent 3
Year B/1

DAILY EUCHARIST
Song of the Three 1, 2, 11-20
Psalm 25:3-8
Matthew 18:21-35

DAILY PRAYER: Returning to God 
Jeremiah 7:21-34
Romans 4:13-25
John 7:37-52",Normal,Normal,3
"Kessog, Bishop, c.700 [6] Red",2021-03-10,,,,TRUE,FALSE,"Wednesday 10 March 2021

Kessog, Bishop, c.700 [6] Red
Wednesday after Third Sunday of Lent (Violet or Lenten Array)
Week of Lent 3
Year B/1

DAILY EUCHARIST
Deuteronomy 4:1, 5-10
Psalm 147:13-21
Matthew 5:17-20

DAILY PRAYER: Returning to God 
Jeremiah 8:18 - 9:6
Romans 5:1-11
John 8:12-20",Normal,Normal,3
Thursday after Third Sunday of Lent,2021-03-11,,,,TRUE,FALSE,"Thursday 11 March 2021

Thursday after Third Sunday of Lent (Violet or Lenten Array)
Week of Lent 3
Year B/1

DAILY EUCHARIST
Jeremiah 7:21-28
Psalm 95:1-9
Luke 11:14-23

DAILY PRAYER: Returning to God 
Jeremiah 10:11-24
Romans 5:12-21
John 8:21-32",Normal,Normal,3
Friday after Third Sunday of Lent,2021-03-12,,,,TRUE,FALSE,"Friday 12 March 2021

Friday after Third Sunday of Lent (Violet or Lenten Array)
Week of Lent 3
Year B/1

DAILY EUCHARIST
Hosea 14:1-9
Psalm 81
Mark 12:28-34

DAILY PRAYER: Returning to God 
Jeremiah 11:1-8, 14-20
Romans 6:1-11
John 8:33-47",Normal,Normal,3
Saturday after Third Sunday of Lent,2021-03-13,,,,TRUE,FALSE,"Saturday 13 March 2021

Saturday after Third Sunday of Lent (Violet or Lenten Array)
Week of Lent 3
Year B/1

DAILY EUCHARIST
Hosea 5:13 - 6:6
Psalm 51:1-2, 17-20
Luke 18:9-14

DAILY PRAYER: Returning to God 
Jeremiah 13:1-11
Romans 6:12-23
John 8:47-59",Normal,Normal,3
Fourth Sunday of Lent [1] Violet or Lenten Array (Mothering Sunday),2021-03-14,,,,TRUE,FALSE,"Sunday 14 March 2021

Fourth Sunday of Lent [1] Violet or Lenten Array
Mothering Sunday
Week of Lent 4
Year B/1

DAILY EUCHARIST
Numbers 21:4-9
Psalm 107:1-3, 17-22
Ephesians 2:1-10
John 3:14-21

DAILY PRAYER: Returning to God 
Micah 7:1-7, (8-20)
James 5:1-12, (13-20)
John 3:14-21

ALTERNATIVE PSALMS
Morning: Psalm 31:1-8, (9-16)
Evening: Psalms 13 and 14

---

Mothering Sunday
Year B/1

Exodus 2:1-10 or 1 Samuel 1:20-28
Psalm 34 or Psalm 127:1-4
2 Corinthians 1:3-7 or Colossians 3:12-17
Luke 2:33-35 or John 19:25-27",Normal,Normal,3
Monday after Fourth Sunday of Lent,2021-03-15,,,,TRUE,FALSE,"Monday 15 March 2021

Monday after Fourth Sunday of Lent (Violet or Lenten Array)
Week of Lent 4

DAILY EUCHARIST
Isaiah 65:17-21
Psalm 30
John 4:43-54

DAILY PRAYER: Returning to God 
Jeremaih 14:1-9, 17-22
Romans 7:1-12
John 6:1-15",Normal,Normal,3
"Boniface of Ross, Bishop, 8th century [6] White",2021-03-16,,,,TRUE,FALSE,"Tuesday 16 March 2021

Boniface of Ross, Bishop, 8th century [6] White
Tuesday after Fourth Sunday of Lent (Violet or Lenten Array)
Week of Lent 4
Year B/1

DAILY EUCHARIST
Ezekiel 47:1-9, 12
Psalm 46
John 5:1-18

DAILY PRAYER: Returning to God 
Jeremiah 16:10-21
Romans 7:13-25
John 6:16-27",Normal,Normal,3
"Patrick, Bishop, Patron of Ireland, c.461 [4] White",2021-03-17,,,,TRUE,FALSE,"Wednesday 17 March 2021

Patrick, Bishop, Patron of Ireland, 461 [4] White
Week of Lent 4
Year B/1

EUCHARIST
Ezekiel 34:11-16
Psalm 96
1 Thessalonians 2:2-12 or 1 Corinthians 1:18-25
Matthew 28:16-20 or Luke 22:24-30

MORNING PRAYER: Festivals
Isaiah 8:19 - 9:2
Acts 16:6-10

EVENING PRAYER: Festivals
Isaiah 42:1-17
Luke 10:1-20

---

Wednesday after Fourth Sunday of Lent (Violet or Lenten Array)
Week of Lent 4
Year B/1

DAILY EUCHARIST
Isaiah 49:8-15
Psalm 145:8-15
John 5:19-30

DAILY PRAYER: Returning to God 
Jeremiah 17:19 - 18:12
Romans 8:1-11
John 6:27-40",Normal,Normal,3
"Cyril of Jerusalem, Bishop and Teacher of the Faith, 386 [6] White",2021-03-18,,,,TRUE,FALSE,"Thursday 18 March 2021

Cyril of Jerusalem, Bishop and Teacher of the Faith, 386 [6] White
Thursday after Fourth Sunday of Lent (Violet or Lenten Array)
Week of Lent 4
Year B/1

DAILY EUCHARIST
Exodus 32:7-14
Psalm 103:1-12
John 5:31-47

DAILY PRAYER: Returning to God 
Jeremiah 22:13-23
Romans 8:12-27
John 6:41-51",Normal,Normal,3
Joseph of Nazareth [4] White,2021-03-19,,,,TRUE,FALSE,"Friday 19 March 2021

Joseph of Nazareth [4] White
Week of Lent 4
Year B/1

EUCHARIST
2 Samuel 7:4-16
Psalm 89:1-4, 26-29, (30-36)
Romans 4:13-18
Luke 2:41-52 or Matthew 1:18-25

MORNING PRAYER: Festivals
Isaiah 63:7-16
Matthew 1:18-25

EVENING PRAYER: Festivals
2 Chronicles 6:12-17
Ephesians 3:14-21

---

Friday after Fourth Sunday of Lent (Violet or Lenten Array)
Week of Lent 4
Year B/1

DAILY EUCHARIST
Wisdom of Solomon 2:1a, 12-22
Psalm 34:15-22
John 7:1-2, 10, 25-30

DAILY PRAYER: Returning to God 
Jeremiah 23:1-8
Romans 8:28-39
John 6:52-59",Normal,Normal,3
"Cuthbert, Bishop, 687 [6] White",2021-03-20,,,,TRUE,FALSE,"Saturday 20 March 2021

Cuthbert, Bishop, 687 [6] White
Saturday after Fourth Sunday of Lent (Violet or Lenten Array)
Week of Lent 4
Year B/1

DAILY EUCHARIST
Jeremiah 11:18-20
Psalm 7:1-2, 9-12
John 7:40-53

DAILY PRAYER: Returning to God 
Jeremiah 23:9-32
Romans 9:1-18
John 6:60-71",Normal,Normal,3
