Subject,Start Date,Start Time,End Date,End Time,All day event,Reminder on/off,Description,Priority,Sensitivity,Show time as
"Thomas Bray, Priest and Missionary, 1730 [6] White",15/02/2022,00:00:00,,,TRUE,FALSE,"Tuesday 15 February 2022

Thomas Bray, Priest and Missionary, 1730 [6] White
Tuesday after Sixth Sunday after Epiphany (Green)
Week of Proper 6 (if before Lent)
Year C/2

EUCHARIST
James 1:12-18
Psalm 94:12-19
Mark 8:14-21

DAILY PRAYER: Week B 
Genesis 31:1-24
1 John 2:1-11
John 9:18-41

COLLECT
Almighty God,
grant that with our minds set always
on your wisdom and love,
we may pursue both in word and deed
those things that are pleasing in your sight;
through Jesus Christ, our Lord,
who lives and reigns with you,
in the unity of the Holy Spirit,
one God, world without end.",Normal,Normal,3
Wednesday after Sixth Sunday after Epiphany,16/02/2022,00:00:00,,,TRUE,FALSE,"Wednesday 16 February 2022

Wednesday after Sixth Sunday after Epiphany (Green)
Week of Proper 6 (if before Lent)
Year C/2

EUCHARIST
James 1:19-27
Psalm 15
Mark 8:22-26

DAILY PRAYER: Week B 
Genesis 31:25-50
1 John 2:12-17
John 10:1-18

COLLECT
Almighty God,
grant that with our minds set always
on your wisdom and love,
we may pursue both in word and deed
those things that are pleasing in your sight;
through Jesus Christ, our Lord,
who lives and reigns with you,
in the unity of the Holy Spirit,
one God, world without end.",Normal,Normal,3
"Finan of Lindisfarne, Bishop, 661 [6] White",17/02/2022,00:00:00,,,TRUE,FALSE,"Thursday 17 February 2022

Finan of Lindisfarne, Bishop, 661 [6] White
Thursday after Sixth Sunday after Epiphany (Green)
Week of Proper 6 (if before Lent)
Year C/2

EUCHARIST
James 2:1-9
Psalm 72:1-4, 13-14
Mark 8:27-33

DAILY PRAYER: Week B 
Genesis 32:3-21
1 John 2:18-29
John 10:19-30

COLLECT
Almighty God,
grant that with our minds set always
on your wisdom and love,
we may pursue both in word and deed
those things that are pleasing in your sight;
through Jesus Christ, our Lord,
who lives and reigns with you,
in the unity of the Holy Spirit,
one God, world without end.",Normal,Normal,3
"Colman of Lindisfarne, Bishop, 676 [6] White",18/02/2022,00:00:00,,,TRUE,FALSE,"Friday 18 February 2022

Colman of Lindisfarne, Bishop, 676 [6] White
Friday after Sixth Sunday after Epiphany (Green)
Week of Proper 6 (if before Lent)
Year C/2

EUCHARIST
James 2:14-26
Psalm 112
Mark 8:34 - 9:1

DAILY PRAYER: Week B 
Genesis 32:22 - 33:17
1 John 3:1-10
John 10:31-42

COLLECT
Almighty God,
grant that with our minds set always
on your wisdom and love,
we may pursue both in word and deed
those things that are pleasing in your sight;
through Jesus Christ, our Lord,
who lives and reigns with you,
in the unity of the Holy Spirit,
one God, world without end.",Normal,Normal,3
"Martin Luther, 1546 [6] White",19/02/2022,00:00:00,,,TRUE,FALSE,"Saturday 19 February 2022

Martin Luther, 1546 [6] White
Saturday after Sixth Sunday after Epiphany (Green)
Week of Proper 6 (if before Lent)
Year C/2

EUCHARIST
James 3:1-10
Psalm 12:1-7
Mark 9:2-13

DAILY PRAYER: Week B 
Genesis 35:1-20
1 John 3:11-18
John 11:1-16

COLLECT
Almighty God,
grant that with our minds set always
on your wisdom and love,
we may pursue both in word and deed
those things that are pleasing in your sight;
through Jesus Christ, our Lord,
who lives and reigns with you,
in the unity of the Holy Spirit,
one God, world without end.",Normal,Normal,3
Seventh Sunday after Epiphany [3] Green (SPB Sexagesima - Violet),20/02/2022,00:00:00,,,TRUE,FALSE,"Sunday 20 February 2022

Seventh Sunday after Epiphany [3] Green; SPB Sexagesima (Violet)
Week of Proper 7 (if before Lent)
Year C/2

EUCHARIST
Genesis 45:3-11, 15
Psalm 37:1-11, 39-40
1 Corinthians 15:35-38, 42-50
Luke 6:27-38

DAILY PRAYER: Week C 
Numbers 22:21 - 23:12
Philippians 4:10-20
Luke 6:27-38

ALTERNATIVE PSALMS
Morning: Psalm 18:1-19 or Psalm 18:19-29
Evening: Psalm 10

COLLECT
Hear the prayers of your people, O Lord:
that we, who are weighed down by our sins,
may be delivered for the glory of your Name;
through Jesus Christ, our Lord,
who lives and reigns with you,
in the unity of the Holy Spirit,
one God, world without end.",Normal,Normal,3
Monday after Seventh Sunday after Epiphany,21/02/2022,00:00:00,,,TRUE,FALSE,"Monday 21 February 2022

Monday after Seventh Sunday after Epiphany (Green)
Week of Proper 7 (if before Lent)
Year C/2

EUCHARIST
James 3:13-18
Psalm 19:7-14
Mark 9:14-29

DAILY PRAYER: Week C 
Proverbs 1:20-33
1 John 3:18 - 4:6
John 11:17-29

COLLECT
Hear the prayers of your people, O Lord:
that we, who are weighed down by our sins,
may be delivered for the glory of your Name;
through Jesus Christ, our Lord,
who lives and reigns with you,
in the unity of the Holy Spirit,
one God, world without end.",Normal,Normal,3
Tuesday after Seventh Sunday after Epiphany,22/02/2022,00:00:00,,,TRUE,FALSE,"Tuesdsay 22 February 2022

Tuesday after Seventh Sunday after Epiphany (Green)
Week of Proper 7 (if before Lent)
Year C/2

EUCHARIST
James 4:1-10
Psalm 51:11-18
Mark 9:30-37

DAILY PRAYER: Week C 
Proverbs 3:11-20
1 John 4:7-21
John 11:3-44

COLLECT
Hear the prayers of your people, O Lord:
that we, who are weighed down by our sins,
may be delivered for the glory of your Name;
through Jesus Christ, our Lord,
who lives and reigns with you,
in the unity of the Holy Spirit,
one God, world without end.",Normal,Normal,3
"Polycarp of Smyrna, Bishop and Martyr, c.156 [6] Red",23/02/2022,00:00:00,,,TRUE,FALSE,"Wednesday 23 February 2022

Polycarp of Smyrna, Bishop and Martyr, c.156 [6] Red
Wednesday after Seventh Sunday after Epiphany (Green)
Week of Proper 7 (if before Lent)
Year C/2

EUCHARIST
James 4:13-17
Psalm 49:1-9, 16-20
Mark 9:38-41

DAILY PRAYER: Week C 
Proverbs 4:1-27
1 John 5:1-12
John 11:45-54

COLLECT
Hear the prayers of your people, O Lord:
that we, who are weighed down by our sins,
may be delivered for the glory of your Name;
through Jesus Christ, our Lord,
who lives and reigns with you,
in the unity of the Holy Spirit,
one God, world without end.",Normal,Normal,3
Thursday after Seventh Sunday after Epiphany,24/02/2022,00:00:00,,,TRUE,FALSE,"Thursday 24 February 2022

Thursday after Seventh Sunday after Epiphany (Green)
Week of Proper 7 (if before Lent)
Year C/2

EUCHARIST
James 5:1-6
Psalm 49:12-19
Mark 9:42-50

DAILY PRAYER: Week C 
Proverbs 6:1-19
1 John 5:13-21
John 11:55 - 12:8

COLLECT
Hear the prayers of your people, O Lord:
that we, who are weighed down by our sins,
may be delivered for the glory of your Name;
through Jesus Christ, our Lord,
who lives and reigns with you,
in the unity of the Holy Spirit,
one God, world without end.",Normal,Normal,3
Friday after Seventh Sunday after Epiphany,25/02/2022,00:00:00,,,TRUE,FALSE,"Friday 25 February 2022

Friday after Seventh Sunday after Epiphany (Green)
Week of Proper 7 (if before Lent)
Year C/2

EUCHARIST
James 5:9-12
Psalm 103:1-4, 8-13
Mark 10:1-12

DAILY PRAYER: Week C 
Proverbs 7:1-27
Philemon 1-25
John 12:9-19

COLLECT
Hear the prayers of your people, O Lord:
that we, who are weighed down by our sins,
may be delivered for the glory of your Name;
through Jesus Christ, our Lord,
who lives and reigns with you,
in the unity of the Holy Spirit,
one God, world without end.",Normal,Normal,3
Saturday after Seventh Sunday after Epiphany,26/02/2022,00:00:00,,,TRUE,FALSE,"Saturday 26 February 2022

Saturday after Seventh Sunday after Epiphany (Green)
Week of Proper 7 (if before Lent)
Year C/2

EUCHARIST
James 5:13-20
Psalm 141
Mark 10:13-16

DAILY PRAYER: Week C 
Proverbs 8:1-22
2 Timothy 1:1-14
John 12:20-26

COLLECT
Hear the prayers of your people, O Lord:
that we, who are weighed down by our sins,
may be delivered for the glory of your Name;
through Jesus Christ, our Lord,
who lives and reigns with you,
in the unity of the Holy Spirit,
one God, world without end.",Normal,Normal,3
Sunday before Lent (Transfiguration) [3] Green (SPB Quinquagesima - Violet),27/02/2022,00:00:00,,,TRUE,FALSE,"Sunday 27 February 2022

Sunday before Lent (Transfiguration) [3] Green
SPB Quinquagesima (Violet)
Week of the Beginning of Lent
Year C/2

EUCHARIST
Exodus 34:29-35
Psalm 99
2 Corinthians 3:12 - 4:2
Luke 9:28-36, (37-43)

Daily prayer is taken from the numbered Proper which corresponds most closely to the date of the Sunday before Ash Wednesday (Proper 8).

DAILY PRAYER: Week D 
Genesis 2:4b-25
Galatians 5:2-10
Luke 8:22-35

ALTERNATIVE PSALMS
Morning: Psalm 148
Evening: Psalm 65

COLLECT
Almighty and eternal God:
direct our lives according to your gracious will;
that in the name of your beloved Son
we may be strengthened to abound in good works;
who lives and reigns with you,
in the unity of the Holy Spirit,
one God, world without end.

The following collect may be used on the Sunday if the Transfiguration readings are chosen:

Almighty God, whose Son, Jesus Christ, was wonderfully transfigured
before chosen witnesses upon the holy mountain,
and spoke of the exodus he would accomplish at Jerusalem:
give us strength so to hear his voice and bear our cross,
that, in the world to come, we may see him as he is;
through the same Jesus Christ, our Lord,
who lives and reigns with you,
in the unity of the Holy Spirit,
one God, world without end.",Normal,Normal,3
Monday after Sunday before Lent,28/02/2022,00:00:00,,,TRUE,FALSE,"Monday 28 February 2022

Monday after Sunday before Lent (Green)
Week of the Beginning of Lent
Year C/2

EUCHARIST
1 Peter 1:3-9
Psalm 111
Mark 10:17-27

DAILY PRAYER: Week D
Proverbs 27:1-6, 10-12
Philippians 2:1-13
John 18:15-18, 25-27

COLLECT
Almighty and eternal God:
direct our lives according to your gracious will;
that in the name of your beloved Son
we may be strengthened to abound in good works;
who lives and reigns with you,
in the unity of the Holy Spirit,
one God, world without end.",Normal,Normal,3
"David, Bishop, Patron of Wales, c.601 [6] White  (Ordination of the Rt Revd Anne Dyer as Bishop of Aberdeen and Orkney, 2018)",01/03/2022,00:00:00,,,TRUE,FALSE,"Tuesday 1 March 2022

David, Bishop, Patron of Wales, c.601 [6] White
Tuesday after Sunday before Lent (Green)
Ordination of the Rt Revd Anne Dyer as Bishop of Aberdeen and Orkney, 2018
Week of the Beginning of Lent
Year C/2

EUCHARIST
1 Peter 1:10-16
Psalm 98
Mark 10:28-31

DAILY PRAYER: Week D
Proverbs 30:1-4, 24-33
Philippians 3:1-11
John 18:28-38

COLLECT
Almighty and eternal God:
direct our lives according to your gracious will;
that in the name of your beloved Son
we may be strengthened to abound in good works;
who lives and reigns with you,
in the unity of the Holy Spirit,
one God, world without end.",Normal,Normal,3
Ash Wednesday [1] Violet or Lenten Array,02/03/2022,00:00:00,,,TRUE,FALSE,"Wednesday 2 March 2022

Ash Wednesday [1] Violet or Lenten Array
Week of the Beginning of Lent
Year C/2

EUCHARIST
Joel 2:1-2, 12-17 or Isaiah 58:1-12
Psalm 51:1-17
2 Corinthians 5:20b - 6:10
Matthew 6:1-6, 16-21

DAILY PRAYER: Returning to God 
Amos 5:6-15
Hebrews 12:1-14
Luke 18:9-14

COLLECT
O Lord,
grant that your faithful people
may enter this season of penitence with faithfulness,
and complete it with steadfast devotion;
through Jesus Christ, our Lord,
who lives and reigns with you,
in the unity of the Holy Spirit,
one God, world without end.

On the Weekdays after Ash Wednesday either the Collect for Ash Wednesday or the
following Collect may be used. If the Collect for Ash Wednesday is used, this Collect may be used as the Prayer after Communion as an alternative to the Prayers in section 24 of the Scottish Liturgy 1982. This Collect may also be used as the Prayer after Communion throughout Lent until Maundy Thursday:

Almighty God,
you hate nothing that you have made,
and forgive the sins of all who are penitent:
create in us a clean and contrite heart;
that, in lamenting our sinfulness,
we may receive from you, the God of all mercy,
forgiveness and perfect peace;
through Jesus Christ, our Lord,
who lives and reigns with you,
in the unity of the Holy Spirit,
one God, world without end.",Normal,Normal,3
"John and Charles Wesley, Priests, 1791 and 1788 [6] White",03/03/2022,00:00:00,,,TRUE,FALSE,"Thursday 3 March 2022

John and Charles Wesley, Priests, 1791 and 1788 [6] White
Thursday after Ash Wednesday (Violet or Lenten Array)
Week of the Beginning of Lent
Year C/2

EUCHARIST
Deuteronomy 30:15-20
Psalm 1
Luke 9:18-25

DAILY PRAYER: Returning to God
Habakkuk 3:1-10, (11-15), 16-18
Philippians 3:3-12-21
John 17:1-8

COLLECT
O Lord,
grant that your faithful people
may enter this season of penitence with faithfulness,
and complete it with steadfast devotion;
through Jesus Christ, our Lord,
who lives and reigns with you,
in the unity of the Holy Spirit,
one God, world without end.

On the Weekdays after Ash Wednesday either the Collect for Ash Wednesday or the
following Collect may be used. If the Collect for Ash Wednesday is used, this Collect may be used as the Prayer after Communion as an alternative to the Prayers in section 24 of the Scottish Liturgy 1982. This Collect may also be used as the Prayer after Communion throughout Lent until Maundy Thursday:

Almighty God,
you hate nothing that you have made,
and forgive the sins of all who are penitent:
create in us a clean and contrite heart;
that, in lamenting our sinfulness,
we may receive from you, the God of all mercy,
forgiveness and perfect peace;
through Jesus Christ, our Lord,
who lives and reigns with you,
in the unity of the Holy Spirit,
one God, world without end.",Normal,Normal,3
"Adrian of May Island, Abbot, and Companions, Martyrs, 875 [6] Red",04/03/2022,00:00:00,,,TRUE,FALSE,"Friday 4 March 2022

Adrian of May Island, Abbot, and Companions, Martyrs, 875 [6] Red
Friday after Ash Wednesday (Violet or Lenten Array)
Week of the Beginning of Lent
Year C/2

EUCHARIST
Isaiah 58:1-9a
Psalm 51:1-4, 17-18
Matthew 9:14-17

DAILY PRAYER: Returning to God 
Ezekiel 18:1-4, 25-32
Philippians 4:1-9
John 17:9-19

COLLECT
O Lord,
grant that your faithful people
may enter this season of penitence with faithfulness,
and complete it with steadfast devotion;
through Jesus Christ, our Lord,
who lives and reigns with you,
in the unity of the Holy Spirit,
one God, world without end.

On the Weekdays after Ash Wednesday either the Collect for Ash Wednesday or the
following Collect may be used. If the Collect for Ash Wednesday is used, this Collect may be used as the Prayer after Communion as an alternative to the Prayers in section 24 of the Scottish Liturgy 1982. This Collect may also be used as the Prayer after Communion throughout Lent until Maundy Thursday:

Almighty God,
you hate nothing that you have made,
and forgive the sins of all who are penitent:
create in us a clean and contrite heart;
that, in lamenting our sinfulness,
we may receive from you, the God of all mercy,
forgiveness and perfect peace;
through Jesus Christ, our Lord,
who lives and reigns with you,
in the unity of the Holy Spirit,
one God, world without end.",Normal,Normal,3
"Chad of Lichfield, Bishop, 672 [6] White (translated from 2 March)",05/03/2022,00:00:00,,,TRUE,FALSE,"Saturday 5 March 2022

Chad of Lichfield, Bishop, 672 [6] White (translated from 2 March)
Saturday after Ash Wednesday (Violet or Lenten Array)
Week of the Beginning of Lent
Year C/2

EUCHARIST
Isaiah 58:9b-14
Psalm 86:1-6
Luke 5:27-32

DAILY PRAYER: Returning to God 
Ezekiel 39:21-29
Philippians 4:10-20
John 17:20-26

COLLECT
O Lord,
grant that your faithful people
may enter this season of penitence with faithfulness,
and complete it with steadfast devotion;
through Jesus Christ, our Lord,
who lives and reigns with you,
in the unity of the Holy Spirit,
one God, world without end.

On the Weekdays after Ash Wednesday either the Collect for Ash Wednesday or the
following Collect may be used. If the Collect for Ash Wednesday is used, this Collect may be used as the Prayer after Communion as an alternative to the Prayers in section 24 of the Scottish Liturgy 1982. This Collect may also be used as the Prayer after Communion throughout Lent until Maundy Thursday:

Almighty God,
you hate nothing that you have made,
and forgive the sins of all who are penitent:
create in us a clean and contrite heart;
that, in lamenting our sinfulness,
we may receive from you, the God of all mercy,
forgiveness and perfect peace;
through Jesus Christ, our Lord,
who lives and reigns with you,
in the unity of the Holy Spirit,
one God, world without end.",Normal,Normal,3
First Sunday of Lent [1] Violet or Lenten Array,06/03/2022,00:00:00,,,TRUE,FALSE,"Sunday 6 March 2022

First Sunday of Lent [1] Violet or Lenten Array
Week of Lent 1
Year C/2

EUCHARIST
Deuteronomy 26:1-11
Psalm 91:1-2, 9-16
Romans 10:8b-13
Luke 4:1-13

DAILY PRAYER: Returning to God 
Genesis 2:15-17; 3:1-7
Romans 10:8b-13
Luke 13:31-35

ALTERNATIVE PSALMS
Morning: Psalm 50:1-15
Evening: Psalm 119:17-32

COLLECT
Almighty God,
whose Son fasted forty days in the wilderness,
and was tempted as we are, yet did not sin:
give us grace to discipline ourselves in submission to your Spirit,
that, as you know our weakness,
so we may know your power to save;
through the same Jesus Christ, our Lord,
who lives and reigns with you,
in the unity of the Holy Spirit,
one God, world without end.",Normal,Normal,3
"Perpetua and her Companions, Martyrs, 203 [6] Red",07/03/2022,00:00:00,,,TRUE,FALSE,"Monday 7 March 2022

Perpetua and her Companions, Martyrs, 203 [6] Red
Monday after First Sunday of Lent (Violet or Lenten Array)
Week of Lent 1
Year C/2

EUCHARIST
Leviticus 19:1-2, 11-18
Psalm 19:7-14
Matthew 25:1-46

DAILY PRAYER: Returning to God 
Genesis 27:1-11
1 Corinthians 1:1-19
Mark 1:1-13

COLLECT
Almighty God,
whose Son fasted forty days in the wilderness,
and was tempted as we are, yet did not sin:
give us grace to discipline ourselves in submission to your Spirit,
that, as you know our weakness,
so we may know your power to save;
through the same Jesus Christ, our Lord,
who lives and reigns with you,
in the unity of the Holy Spirit,
one God, world without end.",Normal,Normal,3
"Duthac, Bishop, 1068 [6] White",08/03/2022,00:00:00,,,TRUE,FALSE,"Tuesday 8 March 2022

Duthac, Bishop, 1068 [6] White
Tuesday after First Sunday of Lent (Violet or Lenten Array)
Week of Lent 1
Year C/2

EUCHARIST
Isaiah 55:10-11
Psalm 34:1-8, (15-22)
Matthew 6:7-15

DAILY PRAYER: Returning to God 
Genesis 37:12-24
1 Corinthians 1:20-31
Mark 1:14-28

COLLECT
Almighty God,
whose Son fasted forty days in the wilderness,
and was tempted as we are, yet did not sin:
give us grace to discipline ourselves in submission to your Spirit,
that, as you know our weakness,
so we may know your power to save;
through the same Jesus Christ, our Lord,
who lives and reigns with you,
in the unity of the Holy Spirit,
one God, world without end.",Normal,Normal,3
"Baldred, Bishop, 608 [6] White (translated from 6 March) (Ember Day)",09/03/2022,00:00:00,,,TRUE,FALSE,"Wednesday 9 March 2022

Baldred, Bishop, 608 [6] White (translated from 6 March)
Wednesday after First Sunday of Lent (Violet or Lenten Array)
Ember Day
Week of Lent 1
Year C/2

EUCHARIST
Jonah 3:1-10
Psalm 51:1-2, 11-13
Luke 11:29-32

DAILY PRAYER: Returning to God 
Genesis 37:25-36
1 Corinthians 2:1-13
Mark 1:29-45

EMBER DAY
Isaiah 44:1-8
Psalm 87
1 Peter 2:4-10
John 17:6-19

COLLECT
Almighty God,
whose Son fasted forty days in the wilderness,
and was tempted as we are, yet did not sin:
give us grace to discipline ourselves in submission to your Spirit,
that, as you know our weakness,
so we may know your power to save;
through the same Jesus Christ, our Lord,
who lives and reigns with you,
in the unity of the Holy Spirit,
one God, world without end.",Normal,Normal,3
"Kessog, Bishop, c.700 [6] Red",10/03/2022,00:00:00,,,TRUE,FALSE,"Thursday 10 March 2022

Kessog, Bishop, c.700 [6] Red
Thursday after First Sunday of Lent (Violet or Lenten Array)
Week of Lent 1
Year C/2

EUCHARIST
Additions to Esther 14:1, 3-5, 12-14
Psalm 138
Matthew 7:7-12

DAILY PRAYER: Returning to God 
Genesis 39:1-23
1 Corinthians 2:14 - 3:15
Mark 2:1-12

COLLECT
Almighty God,
whose Son fasted forty days in the wilderness,
and was tempted as we are, yet did not sin:
give us grace to discipline ourselves in submission to your Spirit,
that, as you know our weakness,
so we may know your power to save;
through the same Jesus Christ, our Lord,
who lives and reigns with you,
in the unity of the Holy Spirit,
one God, world without end.",Normal,Normal,3
Friday after First Sunday of Lent (Ember Day),11/03/2022,00:00:00,,,TRUE,FALSE,"Friday 11 March 2022

Friday after First Sunday of Lent (Violet or Lenten Array)
Ember Day
Week of Lent 1
Year C/2

EUCHARIST
Ezekiel 18:21-28
Psalm 130
Matthew 5:20-26

DAILY PRAYER: Returning to God 
Genesis 40:1-23
1 Corinthians 3:16-23
Mark 2:13-22

EMBER DAY
Numbers 27:15-23
Psalm 40:8-13
1 Corinthians 3:3-11
Luke 4:16-21

COLLECT
Almighty God,
whose Son fasted forty days in the wilderness,
and was tempted as we are, yet did not sin:
give us grace to discipline ourselves in submission to your Spirit,
that, as you know our weakness,
so we may know your power to save;
through the same Jesus Christ, our Lord,
who lives and reigns with you,
in the unity of the Holy Spirit,
one God, world without end.",Normal,Normal,3
Saturday after First Sunday of Lent (Ember Day),12/03/2022,00:00:00,,,TRUE,FALSE,"Saturday 12 March 2022

Saturday after First Sunday of Lent (Violet or Lenten Array)
Ember Day
Week of Lent 1
Year C/2

EUCHARIST
Deuteronomy 26:16-19
Psalm 119:1-8
Matthew 5:43-48

DAILY PRAYER: Returning to God 
Genesis 41:1-13
1 Corinthians 4:1-7
Mark 2:23 - 3:6

EMBER DAY
1 Samuel 16:1-13a
Psalm 122
Ephesians 4:4-16
Luke 22:24-27

COLLECT
Almighty God,
whose Son fasted forty days in the wilderness,
and was tempted as we are, yet did not sin:
give us grace to discipline ourselves in submission to your Spirit,
that, as you know our weakness,
so we may know your power to save;
through the same Jesus Christ, our Lord,
who lives and reigns with you,
in the unity of the Holy Spirit,
one God, world without end.",Normal,Normal,3
Second Sunday of Lent [1] Violet or Lenten Array,13/03/2022,00:00:00,,,TRUE,FALSE,"Sunday 13 March 2022

Second Sunday of Lent [1] Violet or Lenten Array
Week of Lent 2
Year C/2

EUCHARIST
Genesis 15:1-12, 17-18
Psalm 27
Philippians 3:17 - 4:1
Luke 13:31-35 or Luke 9:28-36

DAILY PRAYER: Returning to God 
Genesis 12:1-9
Hebrews 11:1-3, 8-16
Matthew 8:1-13

ALTERNATIVE PSALMS
Morning: Psalm 135:1-14
Evening: Psalm 74

COLLECT
O God,
you see that we lack the strength to help ourselves:
protect us both inwardly and outwardly;
that our bodies may be guarded from adversity,
and our minds may be defended
from such thoughts as assault and harm the soul;
through Jesus Christ, our Lord,
who lives and reigns with you,
in the unity of the Holy Spirit,
one God, world without end.

The following collect may be used on the Sunday if the Transfiguration readings are
chosen:

Almighty God,
whose Son, Jesus Christ, was wonderfully transfigured
before chosen witnesses upon the holy mountain,
and spoke of the exodus he would accomplish at Jerusalem:
give us strength so to hear his voice and bear our cross,
that, in the world to come, we may see him as he is;
through the same Jesus Christ, our Lord,
who lives and reigns with you,
in the unity of the Holy Spirit,
one God, world without end.",Normal,Normal,3
Monday after Second Sunday of Lent,14/03/2022,00:00:00,,,TRUE,FALSE,"Monday 14 March 2022

Monday after Second Sunday of Lent (Violet or Lenten Array)
Week of Lent 2
Year C/2

EUCHARIST
Daniel 9:3-10
Psalm 79
Luke 6:36-38

DAILY PRAYER: Returning to God 
Genesis 41:(14-24), 25-27
1 Corinthians 4:8-20, (21)
Mark 3:7-19a

COLLECT
O God,
you see that we lack the strength to help ourselves:
protect us both inwardly and outwardly;
that our bodies may be guarded from adversity,
and our minds may be defended
from such thoughts as assault and harm the soul;
through Jesus Christ, our Lord,
who lives and reigns with you,
in the unity of the Holy Spirit,
one God, world without end.",Normal,Normal,3
Tuesday after Second Sunday of Lent,15/03/2022,00:00:00,,,TRUE,FALSE,"Tuesday 15 March 2022

Tuesday after Second Sunday of Lent (Violet or Lenten Array)
Week of Lent 2
Year C/2

EUCHARIST
Isaiah 1:10-20
Psalm 50:7-15
Matthew 23:1-12

DAILY PRAYER: Returning to God 
Genesis 42:1-17
1 Corinthians 5:1-8
Mark 3:19b-35

COLLECT
O God,
you see that we lack the strength to help ourselves:
protect us both inwardly and outwardly;
that our bodies may be guarded from adversity,
and our minds may be defended
from such thoughts as assault and harm the soul;
through Jesus Christ, our Lord,
who lives and reigns with you,
in the unity of the Holy Spirit,
one God, world without end.
17",Normal,Normal,3
"Boniface of Ross, Bishop, 8th century [6] White",16/03/2022,00:00:00,,,TRUE,FALSE,"Wednesday 16 March 2022

Boniface of Ross, Bishop, 8th century [6] White
Wednesday after Second Sunday of Lent (Violet of Lenten Array)
Week of Lent 2
Year C/2

EUCHARIST
Jeremiah 18:18-20
Psalm 31:1-5, 13-16
Matthew 20:17-28

DAILY PRAYER: Returning to God 
Genesis 42:18-28
1 Corinthians 5:9 - 6:8
Mark 4:1-20

COLLECT
O God,
you see that we lack the strength to help ourselves:
protect us both inwardly and outwardly;
that our bodies may be guarded from adversity,
and our minds may be defended
from such thoughts as assault and harm the soul;
through Jesus Christ, our Lord,
who lives and reigns with you,
in the unity of the Holy Spirit,
one God, world without end.
17",Normal,Normal,3
"Patrick, Bishop, Patron of Ireland, c.461 [4] White",17/03/2022,00:00:00,,,TRUE,FALSE,"Thursday 17 March 2022

Patrick, Bishop, Patron of Ireland, 461 [4] White
Week of Lent 2
Year C/2

EUCHARIST
Ezekiel 34:11-16
Psalm 96
1 Thessalonians 2:2-12 or 1 Corinthians 1:18-25
Matthew 28:16-20 or Luke 22:24-30

MORNING PRAYER: Festivals
Isaiah 8:19 - 9:2
Acts 16:6-10

EVENING PRAYER: Festivals
Isaiah 42:1-17
Luke 10:1-20

COLLECT
Almighty and everlasting God,
who chose your servant Patrick to be the apostle of Ireland:
grant that we, like him, may walk in the light of your gospel,
as heralds and evangelists of your kingdom;
through Jesus Christ, our Lord,
who lives and reigns with you,
in the unity of the Holy Spirit,
one God, world without end.

---

Thursday after Second Sunday of Lent (Violet or Lenten Array)
Week of Lent 2
Year C/2

EUCHARIST
Jeremiah 17:5-10
Psalm 1
Luke 16:19-31

DAILY PRAYER: Returning to God 
Genesis 42:29-38
1 Corinthians 6:12-20
Mark 4:21-34

COLLECT
O God,
you see that we lack the strength to help ourselves:
protect us both inwardly and outwardly;
that our bodies may be guarded from adversity,
and our minds may be defended
from such thoughts as assault and harm the soul;
through Jesus Christ, our Lord,
who lives and reigns with you,
in the unity of the Holy Spirit,
one God, world without end.
17",Normal,Normal,3
"Cyril of Jerusalem, Bishop and Teacher of the Faith, 386 [6] White",18/03/2022,00:00:00,,,TRUE,FALSE,"Friday 18 March 2022

Cyril of Jerusalem, Bishop and Teacher of the Faith, 386 [6] White
Friday after Second Sunday of Lent (Violet or Lenten Array)
Week of Lent 2
Year C/2

EUCHARIST
Genesis 37:3-4, 12-28
Psalm 17:1-8
Matthew 21:33-46

DAILY PRAYER: Returning to God 
Genesis 43:1-15
1 Corinthians 7:1-9
Mark 4:35-41

COLLECT
O God,
you see that we lack the strength to help ourselves:
protect us both inwardly and outwardly;
that our bodies may be guarded from adversity,
and our minds may be defended
from such thoughts as assault and harm the soul;
through Jesus Christ, our Lord,
who lives and reigns with you,
in the unity of the Holy Spirit,
one God, world without end.",Normal,Normal,3
Joseph of Nazareth [4] White,19/03/2022,00:00:00,,,TRUE,FALSE,"Saturday 19 March 2022

Joseph of Nazareth [4] White
Week of Lent 2
Year C/2

EUCHARIST
2 Samuel 7:4-16
Psalm 89:1-4, 26-29, (30-36)
Romans 4:13-18
Luke 2:41-52 or Matthew 1:18-25

MORNING PRAYER: Festivals
Isaiah 63:7-16
Matthew 1:18-25

EVENING PRAYER: Festivals
2 Chronicles 6:12-17
Ephesians 3:14-21

COLLECT
O God our Father,
who, from the family of your servant David,
raised up Joseph the carpenter
to be the guardian of your incarnate Son:
give us grace to follow his example
of faithful obedience to your will;
through Jesus Christ, our Lord,
who lives and reigns with you,
in the unity of the Holy Spirit,
one God, world without end.

---

Saturday after Second Sunday of Lent (Violet or Lenten Array)
Week of Lent 2
Year C/2

EUCHARIST
Micah 7:14-20
Psalm 103:1-12
Luke 15:1-3, 11-32

DAILY PRAYER: Returning to God 
Genesis 43:16-34
1 Corinthians 7:10-24
Mark 5:1-20

COLLECT
O God,
you see that we lack the strength to help ourselves:
protect us both inwardly and outwardly;
that our bodies may be guarded from adversity,
and our minds may be defended
from such thoughts as assault and harm the soul;
through Jesus Christ, our Lord,
who lives and reigns with you,
in the unity of the Holy Spirit,
one God, world without end.",Normal,Normal,3
