Subject,Start Date,Start Time,End Date,End Time,All day event,Reminder on/off,Description,Priority,Sensitivity,Show time as
"John Skinner, Priest, 1807, and John Skinner, Bishop, 1816 [6] White",12/06/2014,,,,TRUE,FALSE,"John Skinner, Priest, 1807, and John Skinner, Bishop, 1816 [6] White
Thursday after the Day of Pentecost (Whitsunday)
Week of Proper 10 (if after Pentecost) [3] Green

Daily Eucharist
1 Kings 18:41-46
Psalm 65:1, 8-14
Matthew 5:20-26

Daily Prayer: Week A
Ecclesiastes 11:1-8
Galatians 5:16-24
Matthew 16:13-20",Normal,Normal,3
Friday after the Day of Pentecost (Whitsunday) (Ember day),13/06/2014,,,,TRUE,FALSE,"Week of Proper 10 (if after Pentecost) [3] Green

Daily Eucharist
1 Kings 19:9-16
Psalm 27:10-18
Matthew 5:27-32

Daily Prayer: Week A
Ecclesiastes 11:9 - 12:14
Galatians 5:25 - 6:10
Matthew 16:21-28

--

Ember Day Readings
Numbers 27:15-23
Psalm 40:8-13
1 Corinthians 3:3-11
Luke 4:16-21",Normal,Normal,3
"Basil of Caesarea, 379; Gregory of Nazianzus, c.390; Gregory of Nyssa, 394, Bishops and Teachers of the Faith [6] White / Eve of Trinity Sunday (Ember day)",14/06/2014,,,,TRUE,FALSE,"WEEK OF PENTECOST
Basil of Caesarea, 379; Gregory of Nazianzus, c.390; Gregory of Nyssa, 394, Bishops and Teachers of the Faith [6] White
Saturday after the Day of Pentecost (Whitsunday)
Eve of Trinity Sunday

Daily Prayer: Week A
Sirach 42:15-25
Ephesians 3:14-21

Ember Day Readings
1 Samuel 16:1-13a
Psalm 122
Ephesians 4:4-16
Luke 22:24-27",Normal,Normal,3
Trinity Sunday [2] White; Pentecost 1,15/06/2014,,,,TRUE,FALSE,"Trinity Sunday [2] White
Pentecost 1

Eucharist
Genesis 1:1 - 2:4a
Psalm 8
2 Corinthians 13:11-13
Matthew 28:16-20

Daily Prayer: Festivals
Ezekiel 1:4-10, 22-28a
Revelation 4:1-11
Mark 1:1-13

Alternative Psalms
Morning: Psalms 93 and 150
Evening: Psalm 104:1-9",Normal,Normal,3
Monday after Trinity Sunday,16/06/2014,,,,TRUE,FALSE,"Monday after Trinity Sunday
Week of Proper 11 (if after Pentecost) [3] Green

Daily Eucharist
1 Kings 21:1-16
Psalm 5:1-6
Matthew 5:38-42

Daily Prayer: Week B
Numbers 9:15-23; 10:29-36
Romans 1:1-15
Matthew 17:14-21",Normal,Normal,3
Tuesday after Trinity Sunday,17/06/2014,,,,TRUE,FALSE,"Tuesday after Trinity Sunday
Week of Proper 11 (if after Pentecost) [3] Green

Daily Eucharist
1 Kings 21:17-29
Psalm 51:1-11
Matthew 5:43-48

Daily Prayer: Week B
Numbers 11:1-23
Romans 1:16-25
Matthew 17:22-27",Normal,Normal,3
"Bernard Mizeki, Martyr, 1896 [6] Red",18/06/2014,,,,TRUE,FALSE,"Bernard Mizeki, Martyr, 1896 [6] Red
Wednesday after Trinity Sunday
Week of Proper 11 (if after Pentecost) [3] Green

Daily Eucharist
2 Kings 2:1, 6-14
Psalm 31:19-24
Matthew 6:1-6, 16-18

Daily Prayer: Week B
1 Samuel 2:12-26
Acts 2:1-21
Luke 20:27-40",Normal,Normal,3
Corpus Christi (Thanksgiving for Holy Communion) [5] White,19/06/2014,,,,TRUE,FALSE,"Corpus Christi (Thanksgiving for Holy Communion) [5] White
Thursday after Trinity Sunday
Week of Proper 11 (if after Pentecost)

Daily Eucharist
Exodus 16:9-15
Psalm 116:12-19
1 Corinthians 10:16-17 or 1 Corinthians 11:23-26
John 6:(51-52), 53-58

Daily Prayer: Festivals
On the weekdays which follow Trinity Sunday, including Corpus Christi, the readings at Daily Prayer are taken from the numbered 
Proper (between 7 and 12) which corresponds most closely to the date of Trinity Sunday.

Numbers 12:1-16
Romans 2:12-24
Matthew 18:12-20",Normal,Normal,3
"Fillan, Abbot, c.750 [6] Red",20/06/2014,,,,TRUE,FALSE,"Fillan, Abbot, c.750 [6] Red
Friday after Trinity Sunday
Week of Proper 11 (if after Pentecost) [3] Green

Daily Eucharist
2 Kings 11:1-4, 9-20
Psalm 132:11-19
Matthew 6:19-23

Daily Prayer: Week B
Numbers 13:1-3, 21-30
Romans 2:25 - 3:8
Matthew 18:21-35",Normal,Normal,3
Saturday after Trinity Sunday,21/06/2014,,,,TRUE,FALSE,"Saturday after Trinity Sunday
Week of Proper 11 (if after Pentecost) [3] Green

Daily Eucharist
2 Chronicles 24:17-25
Psalm 89:19-33
Matthew 6:24-34

Daily Prayer: Week B
Numbers 13:31 - 14:25
Romans 3:9-20
Matthew 19:1-12",Normal,Normal,3
Pentecost 2 [3] Green; SPB Trinity 1,22/06/2014,,,,TRUE,FALSE,"Pentecost 2 [3] Green; SPB Trinity 1
Week of Proper 12 [3] Green

Eucharist

Continuous:
Genesis 21:8-21
Psalm 86:1-10, 16-17
Romans 6:1b-11
Matthew 10:24-39

Thematic:
Jeremiah 20:7-13
Psalm 69:7-10, (11-15), 16-18
Romans 6:1b-11
Matthew 10:24-39

Daily Prayer: Week C
Jeremiah 10:1-16
Acts 27:1-12
Luke 8:26-39

Alternative Psalms
Morning: Psalm 46
Evening: Psalm 49",Normal,Normal,3
"Alban, Martyr [6] Red (translated from 22 June)",23/06/2014,,,,TRUE,FALSE,"Alban, Martyr [6] Red (translated from 22 June)
Monday after Pentecost 2
Week of Proper 12 [3] Green

Daily Eucharist
2 Kings 17:5-8, 13-18
Psalm 60
Matthew 7:1-5

Daily Prayer: Week C
Numbers 16:1-19
Romans 3:21-31
Matthew 19:13-22",Normal,Normal,3
The Birth of John the Baptist [4] White,24/06/2014,,,,TRUE,FALSE,"The Birth of John the Baptist [4] White
Tuesday after Pentecost 2
Week of Proper 12 [3] Green

Eucharist
Isaiah 40:1-11
Psalm 85:7-13
Acts 13:14b-26 or Galatians 3:23-29
Luke 1:57-66, (67-79), 80

Morning Prayer: Festivals
Malachi 3:1-5
John 3:22-30

Evening Prayer: Festivals
Malachi 4:1-6
Matthew 11:2-19",Normal,Normal,3
"Moluag of Lismore, Bishop, c.592 [6] White",25/06/2014,,,,TRUE,FALSE,"Moluag of Lismore, Bishop, c.592 [6] White
Wednesday after Pentecost 2
Week of Proper 12 [3] Green

Daily Eucharist
2 Kings 22:8-13; 23:1-3
Psalm 119:33-40
Matthew 7:15-20

Daily Prayer: Week C
Numbers 16:36-50
Romans 4:13-25
Matthew 20:1-16",Normal,Normal,3
"Robert Leighton, Bishop, 1684 [6] White",26/06/2014,,,,TRUE,FALSE,"Robert Leighton, Bishop, 1684 [6] White
Thursday after Pentecost 2
Week of Proper 12 [3] Green

Daily Eucharist
2 Kings 24:8-17
Psalm 79
Matthew 7:21-29

Daily Prayer: Week C
Numbers 17:1-11
Romans 5:1-11
Matthew 20:17-28",Normal,Normal,3
"Alexander Jolly, Bishop, 1838 [6] White",27/06/2014,,,,TRUE,FALSE,"Alexander Jolly, Bishop, 1838 [6] White
Thursday after Pentecost 2
Week of Proper 12 [3] Green

Daily Eucharist
2 Kings 25:1-12
Psalm 137:1-6
Matthew 8:1-4

Daily Prayer: Week C
1 Samuel 9:1-14
Acts 7:17-29
Luke 22:31-38",Normal,Normal,3
"Irenaeus of Lyons, Bishop and Teacher of the Faith, 202 [6] White",28/06/2014,,,,TRUE,FALSE,"Irenaeus of Lyons, Bishop and Teacher of the Faith, 202 [6] White
Friday after Pentecost 2
Week of Proper 12 [3] Green

Daily Eucharist
Lamentations 18:1-15
Psalm 123
Matthew 8:5-17

Daily Prayer: Week C
Numbers 20:14-29
Romans 6:1-11
Matthew 21:1-11",Normal,Normal,3
Pentecost 3 [3] Green; SPB Trinity 2,29/06/2014,,,,TRUE,FALSE,"Pentecost 3 [3] Green; SPB Trinity 2
Week of Proper 13 [3] Green

Eucharist

Continuous:
Genesis 22:1-14
Psalm 13
Romans 6:12-23
Matthew 10:40-42

Thematic:
Jeremiah 28:5-9
Psalm 89:1-4, 15-18
Romans 6:12-23
Matthew 10:40-42

Daily Prayer: Week D
John 11:1-14
Acts 27:33-44
Luke 9:51-62

Alternative Psalms
Morning: Psalm 50
Evening: Psalm 53",Normal,Normal,3
"Peter, Apostle or Peter and Paul, Apostles [4] Red",30/06/2014,,,,TRUE,FALSE,"Peter, Apostle [4] Red

Eucharist
Ezekiel 3:4-11 or Ezekiel 3:22-27
Psalm 125
1 Peter 2:19-25
Matthew 16:13-19

Morning Prayer: Festivals
Ezekiel 2:1-7
Acts 9:32-43

Evening Prayer: Festivals
Ezekiel 34:11-16
John 21:15-22

Peter, Apostle or Peter and Paul, Apostles [4] Red

Eucharist
Ezekiel 34:11-16 or Zechariah 4:1-6a, 10-14
Psalm 125
2 Timothy 4:(1-5), 6-8, 17-18
John 21:15-19 or Matthew 16:13-19

Morning Prayer: Festivals
Ezekiel 2:1-7
Acts 11:1-18

Evening Prayer: Festivals
Isaiah 49:1-6
Galatians 2:1-9",Normal,Normal,3
"Serf, Bishop, c.550 [6] White",01/07/2014,,,,TRUE,FALSE,"Serf, Bishop, c.550 [6] White
Tuesday after Pentecost 3
Week of Proper 13 [3] Green

Daily Eucharist
Amos 3:1-8; 4:11-12
Psalm 5
Matthew 8:23-27

Daily Prayer: Week D
Numbers 22:21-38
Romans 7:1-12
Matthew 21:23-32",Normal,Normal,3
Wednesday after Pentecost 3,02/07/2014,,,,TRUE,FALSE,"Wednesday after Pentecost 3
Week of Proper 13 [3] Green

Daily Eucharist
Amos 5:14-15, 21-24
Psalm 50:7-15
Matthew 8:28-34

Daily Prayer: Week D
Numbers 22:41 - 23:12
Romans 7:13-25
Matthew 21:33-46",Normal,Normal,3
"Thomas, Apostle [4] Red (if not kept on 21 December)",03/07/2014,,,,TRUE,FALSE,"Thomas, Apostle [4] Red (if not kept on 21 December)

Eucharist
Habakkuk 2:1-4
Psalm 31:1-6
Hebrews 10:35 - 11:1 or Ephesians 2:19-22
John 20:24-29

Morning Prayer: Festivals
Job 42:1-6
1 Peter 1:3-9

Evening Prayer: Festivals
Isaiah 43:8-13
John 14:1-7

--

Thursday after Pentecost 3
Week of Proper 13 [3] Green

Daily Eucharist
Amos 7:10-17
Psalm 19:7-10
Matthew 9:1-8

Daily Prayer: Week 
Numbers 23:11-26
Romans 8:1-11
Matthew 22:1-14",Normal,Normal,3
Friday after Pentecost 3,04/07/2014,,,,TRUE,FALSE,"Friday after Pentecost 3
Week of Proper 13 [3] Green

Daily Eucharist
Amos 8:4-6, 9-12
Psalm 119:1-8
Matthew 9:9-13

Daily Prayer: Week D
Numbers 24:1-13
Romans 8:12-17
Matthew 22:15-22",Normal,Normal,3
Saturday after Pentecost 3,05/07/2014,,,,TRUE,FALSE,"Saturday after Pentecost 3
Week of Proper 13 [3] Green

Daily Eucharist
Amos 9:11-15
Psalm 85:7-13
Matthew 9:14-17

Daily Prayer: Week D
Numbers 24:12-25
Romans 8:18-25

Matthew 22:23-40",Normal,Normal,3
Pentecost 4 [3] Green; SPB Trinity 3,06/07/2014,,,,TRUE,FALSE,"Pentecost 4 [3] Green; SPB Trinity 3
Week of Proper 14 [3] Green

Eucharist

Continuous:
Genesis 24:34-38, 42-49, 58-67
Psalm 45:10-17 or Song of Solomon 2:8-13
Romans 7:15-25a
Matthew 11:16-19, 25-30

Thematic:
Zechariah 9:9-12
Psalm 145:8-14
Romans 7:15-25a
Matthew 11:16-19, 25-30

Daily Prayer: Week A
Jeremiah 20:1-11a
Acts 28:1-16
Luke 10:1-11, 16-20

Alternative Psalms
Morning: Psalm 56
Evening: Psalm 64",Normal,Normal,3
"Boisil, Prior of Melrose, c.642 [6] White",07/07/2014,,,,TRUE,FALSE,"Boisil, Prior of Melrose, c.642 [6] White
Monday after Pentecost 4
Week of Proper 18 [3] Green

Daily Eucharist
Jeremiah 31:31-34
Psalm 51:11-18
Matthew 16:13-23

Daily Prayer: Week A
Judges 8:22-35
Acts 4:1-12
John 1:43-51",Normal,Normal,3
"Palladius, Bishop, c.450 [6] White (translated from 6 July)",08/07/2014,,,,TRUE,FALSE,"Palladius, Bishop, c.450 [6] White (translated from 6 July)
Tuesday after Pentecost 4
Week of Proper 14 [3] Green

Daily Eucharist
Hosea 2:16-23
Psalm 145:1-9
Matthew 9:18-26

Daily Prayer: Week A
Numbers 27:12-23
Romans 8:26-30
Matthew 23:1-12",Normal,Normal,3
Wednesday after Pentecost 4,09/07/2014,,,,TRUE,FALSE,"Wednesday after Pentecost 4
Week of Proper 14 [3] Green

Daily Eucharist
Hosea 10:1-3, 7-8, 12
Psalm 105:1-7
Matthew 10:1-7

Daily Prayer: Week A
Numbers 35:1-3, 9-15, 30-34
Romans 9:1-18
Matthew 23:27-39",Normal,Normal,3
Thursday after Pentecost 4,10/07/2014,,,,TRUE,FALSE,"Thursday after Pentecost 4
Week of Proper 14 [3] Green

Daily Eucharist
Hosea 11:1-9
Psalm 80:1-7
Matthew 10:7-15

Daily Prayer: Week A
Deuteronomy 1:1-18
Romans 9:19-33
Matthew 24:1-14",Normal,Normal,3
"Benedict of Nursia, Abbot, c.550 [6] White",11/07/2014,,,,TRUE,FALSE,"Benedict of Nursia, Abbot, c.550 [6] White
Friday after Pentecost 4
Week of Proper 14 [3] Green

Daily Eucharist
Hosea 14:1-9
Psalm 51:1-12
Matthew 10:16-23

Daily Prayer: Week A
Deuteronomy 3:18-28
Romans 10:1-13
Matthew 24:15-31",Normal,Normal,3
"Drostan of Deer, Abbot, c.600 [6] White",12/07/2014,,,,TRUE,FALSE,"Drostan of Deer, Abbot, c.600 [6] White
Saturday after Pentecost 4
Week of Proper 14 [3] Green

Daily Eucharist
Isaiah 6:1-8
Psalm 93
Matthew 10:24-33

Daily Prayer: Week A
Deuteronomy 31:7-13; 34:1-12
Romans 10:14-21
Matthew 24:32-51",Normal,Normal,3
Pentecost 5 [3] Green; SPB Trinity 4,13/07/2014,,,,TRUE,FALSE,"Pentecost 5 [3] Green; SPB Trinity 4
Week of Proper 15 [3] Green

Eucharist

Continuous:
Genesis 25:19-34
Psalm 119:105-112
Romans 8:1-11
Matthew 13:1-9, 18-23

Thematic:
Isaiah 55:10-13
Psalm 65:(1-8), 9-13
Romans 8:1-11
Matthew 13:1-9, 18-23

Daily Prayer: Week B
Job 4:1; 5:6-27 or Sirach 4:11-31
Acts 28:17-30
Luke 10:25-37

Alternative Psalms
Morning: Psalm 60
Evening: Psalm 66",Normal,Normal,3
Monday after Pentecost 5,14/07/2014,,,,TRUE,FALSE,"Monday after Pentecost 5
Week of Proper 15 [3] Green

Daily Eucharist
Isaiah 1:10-17
Psalm 50:7-15
Matthew 10:34 - 11:1

Daily Prayer: Week B
Joshua 2:1-14
Romans 11:1-12
Matthew 25:1-13",Normal,Normal,3
Tuesday after Pentecost 5,15/07/2014,,,,TRUE,FALSE,"Tuesday after Pentecost 5
Week of Proper 15 [3] Green

Daily Eucharist
Isaiah 7:1-9
Psalm 48
Matthew 11:20-24

Daily Prayer: Week B
Joshua 2:15-24
Romans 11:13-24
Matthew 25:14-30",Normal,Normal,3
Wednesday after Pentecost 5,16/07/2014,,,,TRUE,FALSE,"Wednesday after Pentecost 5
Week of Proper 15 [3] Green

Daily Eucharist
Isaiah 10:5-7, 13-16
Psalm 94:5-15
Matthew 11:25-27

Daily Prayer: Week B
Joshua 3:1-13
Romans 11:25-36
Matthew 25:31-46",Normal,Normal,3
Thursday after Pentecost 5,17/07/2014,,,,TRUE,FALSE,"Thursday after Pentecost 5
Week of Proper 15 [3] Green

Daily Eucharist
Isaiah 26:7-9, 12, 16-19
Psalm 102:12-22
Matthew 11:28-30

Daily Prayer: Week B
Joshua 3:14 - 4:7
Romans 12:1-8
Matthew 26:1-16",Normal,Normal,3
Friday after Pentecost 5,18/07/2014,,,,TRUE,FALSE,"Friday after Pentecost 5
Week of Proper 15 [3] Green

Daily Eucharist
Isaiah 38:1-6, 21
Psalm 6
Matthew 12:1-8

Daily Prayer: Week B
Joshua 4:19 - 5:1, 10-15
Romans 12:9-21
Matthew 26:17-25",Normal,Normal,3
Saturday after Pentecost 5,19/07/2014,,,,TRUE,FALSE,"Saturday after Pentecost 5
Week of Proper 15 [3] Green

Daily Eucharist
Micah 2:1-5
Psalm 10:1-9, 18-19
Matthew 12:14-21

Daily Prayer: Week B
Joshua 6:1-14
Romans 13:1-7
Matthew 26:26-35",Normal,Normal,3
Pentecost 6 [3] Green; SPB Trinity 5,20/07/2014,,,,TRUE,FALSE,"Pentecost 6 [3] Green; SPB Trinity 5
Week of Proper 16 [3] Green

Eucharist

Continuous:
Genesis 28:10-19a
Psalm 139:1-12, 23-24
Romans 8:12-25
Matthew 13:24-30, 36-43

Thematic:
Isaiah 44:6-8 or Wisdom of Solomon 12:13, 16-19
Psalm 86:11-17
Romans 8:12-25
Matthew 13:24-30, 36-43

Daily Prayer: Week C
Job 13:13-14 or Sirach 18:1-14
Hebrews 2:5-18
Luke 10:38-42

Alternative Psalms
Morning: Psalm 67
Evening: Psalm 73",Normal,Normal,3
"William Wilberforce, 1833 [6] White",21/07/2014,,,,TRUE,FALSE,"William Wilberforce, 1833 [6] White
Monday after Pentecost 6
Week of Proper 16 [3] Green

Daily Eucharist
Micah 6:1-8
Psalm 50:5-15
Matthew 12:38-42

Daily Prayer: Week C
Joshua 7:1-13
Romans 13:8-14
Matthew 26:36-46",Normal,Normal,3
Mary Magdalene [4] White,22/07/2014,,,,TRUE,FALSE,"Mary Magdalene [4] White
Monday after Pentecost 6
Week of Proper 16

Eucharist
Judith 9:1, 11-14 or Song of Solomon 3:1-4
Psalm 42:1-7
2 Corinthians 5:14-17
John 20:1-2, 11-18

Morning Prayer: Festivals
Zephaniah 3:14-20
Mark 15:27 - 16:7

Evening Prayer: Festivals
Exodus 15:19-21
2 Corinthians 1:3-7",Normal,Normal,3
Wednesday after Pentecost 6,23/07/2014,,,,TRUE,FALSE,"Wednesday after Pentecost 6
Week of Proper 16 [3] Green

Daily Eucharist
Jeremiah 1:1, 4-10
Psalm 71:1-6, 15-17
Matthew 13:1-9

Daily Prayer: Week C
Joshua 8: 30-35
Romans 14:13-23
Matthew 26:57-68",Normal,Normal,3
Thursday after Pentecost 6,24/07/2014,,,,TRUE,FALSE,"Thursday after Pentecost 6
Week of Proper 16 [3] Green

Daily Eucharist
Jeremiah 2:1-3, 7-13
Psalm 36:5-10
Matthew 13:10-17

Daily Prayer: Week C
Joshua 9:3-21
Romans 15:1-13
Matthew 26:69-75",Normal,Normal,3
"James, Apostle [4] Red",25/07/2014,,,,TRUE,FALSE,"James, Apostle [4] Red
Friday after Pentecost 6
Week of Proper 16

Eucharist
Jeremiah 45:1-5
Psalm 7:1-10 or Psalm 126
Acts 11:27 - 12:2, (3)
Matthew 20:20-28

Morning Prayer: Festivals
Jeremiah 16:14-21
Mark 1:14-20

Evening Prayer: Festivals
Jeremiah 26:1-15
Matthew 10:16-32",Normal,Normal,3
"Anne and Joachim, Parents of Mary, Mother of the Lord [6] White",26/07/2014,,,,TRUE,FALSE,"Anne and Joachim, Parents of Mary, Mother of the Lord [6] White
Saturday after Pentecost 6
Week of Proper 16 [3] Green

Daily Eucharist
Jeremiah 7:1-11
Psalm 84
Matthew 13:24-30

Daily Prayer: Week C
Joshua 23:1-16
Romans 15:25-33
Matthew 27:11-23",Normal,Normal,3
Pentecost 7 [3] Green; SPB Trinity 6,27/07/2014,,,,TRUE,FALSE,"Pentecost 7 [3] Green; SPB Trinity 6
Week of Proper 17 [3] Green

Eucharist

Continuous:
Genesis 29:15-28
Psalm 105:1-11, (45b) or Psalm 128
Romans 8:26-39
Matthew 13:31-33, 44-52

Thematic:
1 Kings 3:5-12
Psalm 119:129-136
Romans 8:26-39
Matthew 13:31-33, 44-52

Daily Prayer: Week D
Job 19:1-27a or Sirach 38:24-34
Hebrews 8:1-13
Luke 11:1-13

Alternative Psalms
Morning: Psalm 75
Evening: Psalm 74",Normal,Normal,3
Monday after Pentecost 7,28/07/2014,,,,TRUE,FALSE,"Monday after Pentecost 7
Week of Proper 17 [3] Green

Daily Eucharist
Jeremiah 13:1-11
Psalm 95
Matthew 13:31-35

Daily Prayer: Week D
Joshua 24:16-33
Romans 16:1-16
Matthew 27:24-31",Normal,Normal,3
Martha and Mary of Bethany [6] White,29/07/2014,,,,TRUE,FALSE,"Martha and Mary of Bethany [6] White
Tuesday after Pentecost 7
Week of Proper 17 [3] Green

Daily Eucharist
Jeremiah 14:17-22
Psalm 79:9-13
Matthew 13:36-43

Daily Prayer: Week D
Judges 2:1-5, 11-23
Romans 16:17-27
Matthew 27:32-44",Normal,Normal,3
"Silas, Companion of Saint Paul [6] White",30/07/2014,,,,TRUE,FALSE,"Silas, Companion of Saint Paul [6] White
Wednesday after Pentecost 7
Week of Proper 17 [3] Green

Daily Eucharist
Jeremiah 15:10, 15-21
Psalm 59:1-4, 18-20
Matthew 13:44-46 

Daily Prayer: Week D
Judges 3:12-30
Acts 1:1-14
Matthew 27:45-54",Normal,Normal,3
"Ignatius Loyola, Priest and Religious, 1556 [6] White",31/07/2014,,,,TRUE,FALSE,"Ignatius Loyola, Priest and Religious, 1556 [6] White
Thursday after Pentecost 7
Week of Proper 17 [3] Green

Daily Eucharist
Jeremiah 18:1-6
Psalm 146:1-5
Matthew 13:47-53

Daily Prayer: Week D
Judges 4:4-23
Acts 1:15-26
Matthew 27:55-66",Normal,Normal,3
Friday after Pentecost 7,01/08/2014,,,,TRUE,FALSE,"Friday after Pentecost 7
Week of Proper 17 [3] Green

Daily Eucharist
Jeremiah 26:1-9
Psalm 69:1-9, 14-15
Matthew 13:54-58

Daily Prayer: Week D
Judges 5:1-18
Acts 2:1-21
Matthew 28:1-10",Normal,Normal,3
Saturday after Pentecost 7,02/08/2014,,,,TRUE,FALSE,"Saturday after Pentecost 7
Week of Proper 17 [3] Green

Daily Eucharist
Jeremiah 26:11-16, 24
Psalm 69:16-17, 31-35
Matthew 14:1-12 

Daily Prayer: Week D
Judges 5:19-31
Acts 2:22-36
Matthew 28:11-20",Normal,Normal,3
Pentecost 8 [3] Green; SPB Trinity 7,03/08/2014,,,,TRUE,FALSE,"Pentecost 8 [3] Green; SPB Trinity 7
Week of Proper 18 [3] Green

Eucharist

Continuous:
Genesis 32:22-31
Psalm 17:1-7, 15
Romans 9:1-5
Matthew 14:13-21

Thematic:
Isaiah 55:1-5
Psalm 145:8-9, 14-21
Romans 9:1-5
Matthew 14:13-21

Daily Prayer: Week A
Job 28:(1-11), 12-28 or Sirach 42:15-25
Hebrews 11:17-31
Luke 12:13-21

Alternative Psalms
Morning: Psalm 80
Evening: Psalm 88",Normal,Normal,3
Monday after Pentecost 8,04/08/2014,,,,TRUE,FALSE,"Monday after Pentecost 8
Week of Proper 18 [3] Green

Daily Eucharist
Jeremiah 28:1-17
Psalm 119:89-96
Matthew 14:13-21

Daily Prayer: Week A
Judges 6:25-40
Acts 2:37-47
John 1:1-18",Normal,Normal,3
"Oswald of Northumbria, Martyr, 642 [6] Red",05/08/2014,,,,TRUE,FALSE,"Oswald of Northumbria, Martyr, 642 [6] Red
Tuesday after Pentecost 8
Week of Proper 18 [3] Green

Daily Eucharist
Jeremiah 30:1-2, 12-22
Psalm 102:16-22
Matthew 14:22-36

Morning Prayer: Week A
Judges 7:1-18
Acts 3:1-11
John 1:19-28

Evening Prayer before THE TRANSFIGURATION OF THE LORD [2] White: Festivals
1 Kings 19:1-12
2 Corinthians 3:1-9, 18",Normal,Normal,3
THE TRANSFIGURATION OF THE LORD [2] White,06/08/2014,,,,TRUE,FALSE,"THE TRANSFIGURATION OF THE LORD [2] White
Wednesday after Pentecost 8
Week of Proper 18

Eucharist
Daniel 7:9-10, 13-14
Psalm 97 or Psalm 99
2 Peter 1:16-19
Luke 9:28-36

Morning Prayer: Festivals
Exodus 24:12-18
2 Corinthians 4:1-6

Evening Prayer: Festivals
Daniel 7:9-10, 13-14 or Exodus 3:1-15
John 12:27-36a",Normal,Normal,3
Thursday after Pentecost 8,07/08/2014,,,,TRUE,FALSE,"Thursday after Pentecost 8
Week of Proper 18 [3] Green

Daily Eucharist
Jeremiah 31:31-34
Psalm 51:11-18
Matthew 16:13-23

Daily Prayer: Week 
Judges 8:22-35
Acts 4:1-12
John 1:43-51",Normal,Normal,3
"Dominic, Priest and Friar, 1221 [6] White",08/08/2014,,,,TRUE,FALSE,"Dominic, Priest and Friar, 1221 [6] White
Friday after Pentecost 8
Week of Proper 18 [3] Green

Daily Eucharist
Nahum 1:15; 2:2; 3:1-3, 6-7
Psalm 124
Matthew 16:24-28

Daily Prayer: Week A
Judges 9:1-16, 19-21
Acts 4:13-31
John 2:1-12",Normal,Normal,3
"John Mason Neale, Priest, 1886 [6] White",09/08/2014,,,,TRUE,FALSE,"John Mason Neale, Priest, 1886 [6] White
Friday after Pentecost 8
Week of Proper 18 [3] Green

Daily Eucharist
Habakkuk 1:12 - 2:4
Psalm 9:7-12
Matthew 17:14-20

Daily Prayer: Week A
Judges 9:22-25, 50-57
Acts 4:32 - 5:11
John 2:13-25",Normal,Normal,3
Pentecost 9 [3] Green; SPB Trinity 8,10/08/2014,,,,TRUE,FALSE,"Pentecost 9 [3] Green; SPB Trinity 8
Week of Proper 19 [3] Green

Eucharist

Continuous:
Genesis 37:1-4, 12-28
Psalm 105:1-6, 16-22, 45b
Romans 10:5-15
Matthew 14:22-33

Thematic:
1 Kings 19:9-18
Psalm 85:8-13
Romans 10:5-15
Matthew 14:22-33

Daily Prayer: Week B
Job 39:1-40 or Sirach 43:13-33
Hebrews 12:1-17
Luke 12:32-40

Alternative Psalms
Morning: Psalm 86
Evening: Psalm 91",Normal,Normal,3
"Clare of Assisi, Religious, 1253 [6] White",11/08/2014,,,,TRUE,FALSE,"Clare of Assisi, Religious, 1253 [6] White
Monday after Pentecost 9
Week of Proper 19 [3] Green

Daily Eucharist
Ezekiel 1:1-5, 24-28
Psalm 148:1-4, 13-14
Matthew 17:22-27

Daily Prayer: Week B
Judges 12:1-7
Acts 5:12-26
John 3:1-21",Normal,Normal,3
"Blane, Missionary, c.590 [6] White",12/08/2014,,,,TRUE,FALSE,"Blane, Missionary, c.590 [6] White
Tuesday after Pentecost 9
Week of Proper 19 [3] Green

Daily Eucharist
Ezekiel 2:8 - 3:4
Psalm 119:65-72
Matthew 18:1-5, 10, 12-14

Daily Prayer: Week B
Judges 13:1-15
Acts 5:27-42
John 3:22-36",Normal,Normal,3
"Jeremy Taylor, Bishop, 1667 [6] White",13/08/2014,,,,TRUE,FALSE,"Jeremy Taylor, Bishop, 1667 [6] White
Wednesday after Pentecost 9
Week of Proper 19 [3] Green

Daily Eucharist
Ezekiel 9:1-7; 10:18-22
Psalm 113
Matthew 18:15-20

Daily Prayer: Week B
Judges 13:15-24
Acts 6:1-15
John 4:1-26",Normal,Normal,3
"Maximilien Kolbe, Priest and Martyr, 1941 [6] Red",14/08/2014,,,,TRUE,FALSE,"Maximilien Kolbe, Priest and Martyr, 1941 [6] Red
Thursday after Pentecost 9
Week of Proper 19 [3] Green

Daily Eucharist
Ezekiel 12:1-16
Psalm 39:11-15
Matthew 18:21 - 19:1

Daily Prayer: Week B
Judges 14:1-19
Acts 6:15 - 7:16
John 4:27-42",Normal,Normal,3
Mary the Virgin [4] White,15/08/2014,,,,TRUE,FALSE,"Mary the Virgin [4] White
Thursday after Pentecost 9
Week of Proper 19

Eucharist
Isaiah 7:10-15 or Revelation 11:19 - 12:6, 10
Psalm 132:6-10, 13-14 or Psalm 45:10-17
Galatians 4:4-7
Luke 1:46-55 or Luke 2:1-7

Morning Prayer: Festivals
1 Samuel 2:1-10
John 2:1-12

Evening Prayer: Festivals
Jeremiah 31:1-14 or Zechariah 2:10-13
John 19:23-27 or Acts 1:6-14",Normal,Normal,3
