Subject,Start Date,Start Time,End Date,End Time,All Day Event,Reminder on/off,Description,Priority,Sensitivity,Show time as
Thursday after Pentecost 7,01/08/2019,,,,TRUE,FALSE,"Thursday after Pentecost 7
Week of Proper 17 [3] Green

DAILY EUCHARIST
Exodus 40:16-21, 34-38
Psalm 84
Matthew 13:47-53

DAILY PRAYER: Week D
2 Samuel 4:1-12
Acts 16:25-40
Mark 7:1-23",Normal,Normal,3
Friday after Pentecost 7,02/08/2019,,,,TRUE,FALSE,"Friday after Pentecost 7
Week of Proper 17 [3] Green

DAILY EUCHARIST
Leviticus 23:1-11, 26-38
Psalm 81:1-10
Matthew 13:54-58

DAILY PRAYER: Week D
2 Samuel 5:1-12
Acts 17:1-15
Mark 7:24-37",Normal,Normal,3
Saturday after Pentecost 7,03/08/2019,,,,TRUE,FALSE,"Saturday after Pentecost 7
Week of Proper 17 [3] Green

DAILY EUCHARIST
Leviticus 25:1, 8-17
Psalm 67
Matthew 14:1-12 

DAILY PRAYER: Week D
2 Samuel 5:22 - 6:11
Acts 17:16-34
Mark 8:1-10",Normal,Normal,3
Pentecost 8 [3] Green,04/08/2019,,,,TRUE,FALSE,"Pentecost 8 [3] Green
SPB Trinity 7
Week of Proper 18 [3] Green

EUCHARIST

Continuous:
Hosea 11:1-11
Psalm 107:1-9, 43
Colossians 3:1-11
Luke 12:13-21

Thematic:
Ecclesiastes 1:2, 12-14; 2:18-23
Psalm 49:1-12
Colossians 3:1-11
Luke 12:13-21

DAILY PRAYER: Week A
1 Kings 10:1-13
Acts 13:1-13
John 6:24-35

ALTERNATIVE PSALMS
Morning: Psalm 80
Evening: Psalm 88",Normal,Normal,3
"Oswald of Northumbria, Martyr, 642 [6] Red",05/08/2019,,,,TRUE,FALSE,"Oswald of Northumbria, Martyr, 642 [6] Red
Monday after Pentecost 8
Week of Proper 18 [3] Green

DAILY EUCHARIST
Numbers 11:4-15
Psalm 81:10-16
Matthew 14:22-36

MORNING PRAYER: Week A
2 Samuel 7:1-17
Acts 18:1-11
Mark 8:11-21

EVENING PRAYER before THE TRANSFIGURATION OF THE LORD [2] White: Festivals
1 Kings 19:1-12
2 Corinthians 3:1-9, 18",Normal,Normal,3
The Transfiguration of the Lord [2] White,06/08/2019,,,,TRUE,FALSE,"The Transfiguration of the Lord [2] White

EUCHARIST
Daniel 7:9-10, 13-14
Psalm 97 or Psalm 99
2 Peter 1:16-19
Luke 9:28-36

MORNING PRAYER: Festivals
Exodus 24:12-18
2 Corinthians 4:1-6

EVENING PRAYER: Festivals
Daniel 7:9-10, 13-14 or Exodus 3:1-15
John 12:27-36a

---

Tuesday after Pentecost 8
Week of Proper 18 [3] Green

DAILY EUCHARIST
Numbers 12:1-17
Psalm 51:1-12
Matthew 15:1-2, 10-14

DAILY PRAYER: Week A
2 Samuel 7:18-29
Acts 18:12-28
Mark 8:22-33",Normal,Normal,3
Wednesday after Pentecost 8,07/08/2019,,,,TRUE,FALSE,"Wednesday after Pentecost 8
Week of Proper 18 [3] Green

DAILY EUCHARIST
Numbers 13:1-2, 25 - 14:1, 26-35
Psalm 106:6-14, 21-23
Matthew 15:21-28

DAILY PRAYER: Week A
2 Samuel 9:1-13
Acts 19:1-10
Mark 8:34 - 9:1",Normal,Normal,3
"Dominic, Priest and Friar, 1221 [6] White",08/08/2019,,,,TRUE,FALSE,"Dominic, Priest and Friar, 1221 [6] White
Thursday after Pentecost 8
Week of Proper 18 [3] Green

DAILY EUCHARIST
Numbers 20:1-13
Psalm 95:1-9
Matthew 16:13-23

DAILY PRAYER: Week A
2 Samuel 11:1-27
Acts 19:11-20
Mark 9:2-13",Normal,Normal,3
"John Mason Neale, Priest, 1886 [6] White",09/08/2019,,,,TRUE,FALSE,"John Mason Neale, Priest, 1886 [6] White
Friday after Pentecost 8
Week of Proper 18 [3] Green

DAILY EUCHARIST
Deuteronomy 4:32-40
Psalm 77:11-20
Matthew 16:24-28

DAILY PRAYER: Week A
2 Samuel 12:1-14
Acts 19:21-41
Mark 9:14-29",Normal,Normal,3
"Lawrence, Deacon and Martyr, 258 [6] Red",10/08/2019,,,,TRUE,FALSE,"Lawrence, Deacon and Martyr, 258 [6] Red
Saturday after Pentecost 8
Week of Proper 18 [3] Green

DAILY EUCHARIST
Deuteronomy 6:4-13
Psalm 18:1-2, 48-50
Matthew 17:14-20

DAILY PRAYER: Week A
2 Samuel 12:15-31
Acts 20:1-16
Mark 9:30-41",Normal,Normal,3
Pentecost 9 [3] Green,11/08/2019,,,,TRUE,FALSE,"Pentecost 9 [3] Green
SPB Trinity 8
Week of Proper 19 [3] Green

EUCHARIST

Continuous:
Isaiah 1:1, 10-20
Psalm 50:1-8, 22-23
Hebrews 11:1-3, 8-16
Luke 12:32-40

Thematic:
Genesis 15:1-6
Psalm 33:12-22
Hebrews 11:1-3, 8-16
Luke 12:32-40

DAILY PRAYER: Week B
1 Kings 11:41 - 12:20
Acts 14:8-20
John 6:35, 41-51

ALTERNATIVE PSALMS
Morning: Psalm 86
Evening: Psalm 91",Normal,Normal,3
"Blane, Missionary, c.590 [6] White",12/08/2019,,,,TRUE,FALSE,"Blane, Missionary, c.590 [6] White
Monday after Pentecost 9
Week of Proper 19 [3] Green

DAILY EUCHARIST
Deuteronomy 10:12-22
Psalm 148
Matthew 17:22-27

DAILY PRAYER: Week B
2 Samuel 13:23-39
Acts 20:17-38
Mark 9:42-50",Normal,Normal,3
"Jeremy Taylor, Bishop, 1667 [6] White",13/08/2019,,,,TRUE,FALSE,"Jeremy Taylor, Bishop, 1667 [6] White
Tuesday after Pentecost 9
Week of Proper 19 [3] Green

DAILY EUCHARIST
Deuteronomy 31:1-8
Psalm 111
Matthew 18:1-5, 10, 12-14

DAILY PRAYER: Week B
2 Samuel 14:1-20
Acts 21:1-14
Mark 10:1-16",Normal,Normal,3
"Maximilian Kolbe, Priest and Martyr, 1941 [6] Red",14/08/2019,,,,TRUE,FALSE,"Maximilian Kolbe, Priest and Martyr, 1941 [6] Red
Wednesday after Pentecost 9
Week of Proper 19 [3] Green

DAILY EUCHARIST
Deuteronomy 34:1-12
Psalm 66:1-8
Matthew 18:15-20

DAILY PRAYER: Week B
2 Samuel 14:21-33
Acts 21:15-26
Mark 10:17-31",Normal,Normal,3
Mary the Virgin [4] White,15/08/2019,,,,TRUE,FALSE,"Mary the Virgin [4] White

EUCHARIST
Isaiah 7:10-15 or Revelation 11:19 - 12:6, 10
Psalm 132:6-10, 13-14 or Psalm 45:10-17
Galatians 4:4-7
Luke 1:46-55 or Luke 2:1-7

MORNING PRAYER: Festivals
1 Samuel 2:1-10
John 2:1-12

EVENING PRAYER: Festivals
Jeremiah 31:1-14 or Zechariah 2:10-13
John 19:23-27 or Acts 1:6-14

---

Thursday after Pentecost 9
Week of Proper 19 [3] Green

DAILY EUCHARIST
Joshua 3:7-17
Psalm 114
Matthew 18:21 - 19:1

DAILY PRAYER: Week B
2 Samuel 15:1-18
Acts 21:27-36
Mark 10:32-45",Normal,Normal,3
"Clare of Assisi, Religious, 1253 [6] White (translated from 11 August)",16/08/2019,,,,TRUE,FALSE,"Clare of Assisi, Religious, 1253 [6] White (translated from 11 August)
Friday after Pentecost 9
Week of Proper 19 [3] Green

DAILY EUCHARIST
Joshua 24:1-13
Psalm 136:1-3, 16-22
Matthew 19:3-12

DAILY PRAYER: Week B
2 Samuel 15:19-37
Acts 21:37 - 22:16
Mark 10:46-52",Normal,Normal,3
Saturday after Pentecost 9,17/08/2019,,,,TRUE,FALSE,"Saturday after Pentecost 9
Week of Proper 19 [3] Green

DAILY EUCHARIST
Joshua 24:14-29
Psalm 16:1, 5-11
Matthew 19:13-15

DAILY PRAYER: Week B
2 Samuel 16:1-23
Acts 22:17-29
Mark 11:1-11",Normal,Normal,3
Pentecost 10 [3] Green,18/08/2019,,,,TRUE,FALSE,"Pentecost 10 [3] Green
SPB Trinity 9
Week of Proper 20 [3] Green

EUCHARIST

Continuous:
Isaiah 5:1-7
Psalm 80:1-2, 8-19
Hebrews 11:29 - 12:2
Luke 12:49-56

Thematic:
Jeremiah 23:23-29
Psalm 82
Hebrews 11:29 - 12:2
Luke 12:49-56

DAILY PRAYER: Week C
2 Kings 4:(1-7), 8-37
Acts 16:1-15
John 6:51-58

ALTERNATIVE PSALMS
Morning: Psalm 90
Evening: Psalm 92",Normal,Normal,3
Monday after Pentecost 10,19/08/2019,,,,TRUE,FALSE,"Monday after Pentecost 10
Week of Proper 20 [3] Green

DAILY EUCHARIST
Judges 2:11-19
Psalm 51:1-10
Matthew 19:16-22

DAILY PRAYER: Week C
2 Samuel 17:24 - 18:8
Acts 22:30 - 23:11
Mark 11:12-26",Normal,Normal,3
"Bernard of Clairvaux, Abbot & Teacher of the Faith, 1153 [6] White",20/08/2019,,,,TRUE,FALSE,"Bernard of Clairvaux, Abbot & Teacher of the Faith, 1153 [6] White
Tuesday after Pentecost 10
Week of Proper 20 [3] Green

DAILY EUCHARIST
Judges 5:11-24a
Psalm 85:8-13
Matthew 19:23-30

DAILY PRAYER: Week C
2 Samuel 18:9-18
Acts 23:12-24
Mark 11:27 - 12:12",Normal,Normal,3
Wednesday after Pentecost 10,21/08/2019,,,,TRUE,FALSE,"Wednesday after Pentecost 10
Week of Proper 20 [3] Green

DAILY EUCHARIST
Judges 9:6-15
Psalm 21:1-6
Matthew 20:1-16a

DAILY PRAYER: Week C
2 Samuel 18:19-33
Acts 23:23-35
Mark 12:13-27",Normal,Normal,3
Thursday after Pentecost 10,22/08/2019,,,,TRUE,FALSE,"Thursday after Pentecost 10
Week of Proper 20 [3] Green

DAILY EUCHARIST
Judges 11:29-40
Psalm 130
Matthew 22:1-14

DAILY PRAYER: Week C
2 Samuel 19:1-23
Acts 24:1-23
Mark 12:28-34",Normal,Normal,3
Friday after Pentecost 10,23/08/2019,,,,TRUE,FALSE,"Friday after Pentecost 10
Week of Proper 20 [3] Green

DAILY EUCHARIST
Ruth:1-22
Psalm 146
Matthew 22:34-40

DAILY PRAYER: Week C
2 Samuel 19:24-43
Acts 24:24 - 25:12
Mark 12:35-44",Normal,Normal,3
"Bartholomew, Apostle [4] Red",24/08/2019,,,,TRUE,FALSE,"Bartholomew, Apostle [4] Red

EUCHARIST
Deuteronomy 18:15-18 or Isaiah 43:8-13
Psalm 91 or Psalm 145:1-7
1 Corinthians 4:9-15
Luke 22:24-30

MORNING PRAYER: Festivals
Genesis 28:10-17
John 1:43-51

EVENING PRAYER: Festivals
Isaiah 66:1-2, 18-23
1 Peter 5:1-11

---

Saturday after Pentecost 10
Week of Proper 20 [3] Green

DAILY EUCHARIST
Ruth 2:1-11; 4:13-17
Psalm 128
Matthew 23:1-12

DAILY PRAYER: Week C
2 Samuel 23:1-7, 13-17
Acts 25:13-27
Mark 13:1-13",Normal,Normal,3
Pentecost 11 [3] Green,25/08/2019,,,,TRUE,FALSE,"Pentecost 11 [3] Green
SPB Trinity 10
Week of Proper 21 [3] Green
(Ordination of the Rt Revd Andrew Swift, Bishop of Brechin, 2018)

EUCHARIST

Continuous:
Jeremiah 1:4-10
Psalm 71:1-6
Hebrews 12:18-29
Luke 13:10-17

Thematic:
Isaiah 58:9b-14
Psalm 103:1-8
Hebrews 12:18-29
Luke 13:10-17

DAILY PRAYER: Week D
2 Kings 6:8-23
Acts 17:15-34
John 6:56-69

ALTERNATIVE PSALMS
Morning: Psalm 95
Evening: Psalm 116",Normal,Normal,3
"Ebba of Coldingham, Abbess, 683 [6] White (translated from 25 August)",26/08/2019,,,,TRUE,FALSE,"Ebba of Coldingham, Abbess, 683 [6] White (translated from 25 August)
Monday after Pentecost 11
Week of Proper 21 [3] Green

DAILY EUCHARIST
1 Thessalonians 1:1-10
Psalm 149:1-5
Matthew 23:13-22

DAILY PRAYER: Week D
1 Kings 1:5-31
Acts 26:1-23
Mark 13:14-27",Normal,Normal,3
"Monnica, Mother of Augustine of Hippo, 387 [6] White",27/08/2019,,,,TRUE,FALSE,"Monnica, Mother of Augustine of Hippo, 387 [6] White
Tuesday after Pentecost 11
Week of Proper 21 [3] Green

DAILY EUCHARIST
1 Thessalonians 2:1-8
Psalm 139:1-9
Matthew 23:23-26

DAILY PRAYER: Week D
1 Kings 1:38 - 2:4
Acts 26:24 - 27:8
Mark 13:28-37",Normal,Normal,3
"Augustine of Hippo, Bishop & Teacher of the Faith, 430 [6] White",28/08/2019,,,,TRUE,FALSE,"Augustine of Hippo, Bishop & Teacher of the Faith, 430 [6] White
Wednesday after Pentecost 11
Week of Proper 21 [3] Green

DAILY EUCHARIST
1 Thessalonians 2:9-13
Psalm 126
Matthew 23:27-32

DAILY PRAYER: Week D
1 Kings 3:1-15
Acts 27:9-26
Mark 14:1-11",Normal,Normal,3
The Beheading of John the Baptist [4] Red,29/08/2019,,,,TRUE,FALSE,"The Beheading of John the Baptist [4] Red

EUCHARIST
2 Chronicles 24:17-21
Psalm 71:1-6, 15-17
Hebrews 11:32-40
Mark 6:17-29

MORNING PRAYER: Festivals
Jeremiah 38:1-6
Revelation 7:13-17

EVENING PRAYER: Festivals
Judges 16:28-30
1 Peter 3:13-18

---

Thursday after Pentecost 11
Week of Proper 21 [3] Green

DAILY EUCHARIST
1 Thessalonians 3:6-13
Psalm 90:13-17
Matthew 24:42-51

DAILY PRAYER: Week D
1 Kings 3:16-28
Acts 27:27-44
Mark 14:12-26",Normal,Normal,3
Friday after Pentecost 11,30/08/2019,,,,TRUE,FALSE,"Friday after Pentecost 11
Week of Proper 21 [3] Green

DAILY EUCHARIST
1 Thessalonians 4:1-8
Psalm 97
Matthew 25:1-13

DAILY PRAYER: Week D
1 Kings 5:1 - 6:1, 7
Acts 28:1-16
Mark 14:27-42",Normal,Normal,3
"Aidan of Lindisfarne, Bishop, 651 [6] White",31/08/2019,,,,TRUE,FALSE,"Aidan of Lindisfarne, Bishop, 651 [6] White
Saturday after Pentecost 11
Week of Proper 21 [3] Green

DAILY EUCHARIST
1 Thessalonians 4:9-12
Psalm 98
Matthew 25:14-30

DAILY PRAYER: Week D
1 Kings 7:51 - 8:21
Acts 28:17-31
Mark 14:43-52",Normal,Normal,3
Pentecost 12 [3] Green,01/09/2019,,,,TRUE,FALSE,"Pentecost 12 [3] Green
SPB Trinity 11
Week of Proper 22 [3] Green

EUCHARIST

Continuous:
Jeremiah 2:4-13
Psalm 81:1, 10-16
Hebrews 13:1-8, 15-16
Luke 14:1, 7-14

Thematic:
Sirach 10:12-18 or Proverbs 25:6-7
Psalm 112
Hebrews 13:1-8, 15-16
Luke 14:1, 7-14

DAILY PRAYER: Week A
2 Kings 6:24-25; 7:3-20
Acts 18:1-16
Mark 7:1-8, 14-15, 21-23

ALTERNATIVE PSALMS
Morning: Psalm 105:1-15
Evening: Psalm 119:(1-8), 9-16",Normal,Normal,3
"The Martyrs of New Guinea, 1942 [6] Red",02/09/2019,,,,TRUE,FALSE,"The Martyrs of New Guinea, 1942 [6] Red
Monday after Pentecost 12
Week of Proper 22 [3] Green

DAILY EUCHARIST
1 Thessalonians 4:13-18
Psalm 96
Luke 4:16-30

DAILY PRAYER: Week A
2 Chronicles 6:32 - 7:7
James 2:1-13
Mark 14:53-65",Normal,Normal,3
"Gregory the Great, Bishop and Teacher of the Faith [6] White",03/09/2019,,,,TRUE,FALSE,"Gregory the Great, Bishop and Teacher of the Faith [6] White
Tuesday after Pentecost 12
Week of Proper 22 [3] Green

DAILY EUCHARIST
1 Thessalonians 5:1-11
Psalm 27:1-6, 17-18
Luke 4:31-37

DAILY PRAYER: Week A
1 Kings 8:65 - 9:9
James 2:14-26
Mark 14:66-72",Normal,Normal,3
Wednesday after Pentecost 12,04/09/2019,,,,TRUE,FALSE,"Wednesday after Pentecost 12
Week of Proper 22 [3] Green

DAILY EUCHARIST
Colossians 1:1-8
Psalm 34:9-22
Luke 4:38-44

DAILY PRAYER: Week A
1 Kings 9:24 - 10:13
James 3:1-12
Mark 15:1-11",Normal,Normal,3
Thursday after Pentecost 12,05/09/2019,,,,TRUE,FALSE,"Thursday after Pentecost 12
Week of Proper 22 [3] Green

DAILY EUCHARIST
Colossians 1:9-14
Psalm 98
Luke 5:1-11

DAILY PRAYER: Week A
1 Kings 11:1-13
James 3:13 - 4:12
Mark 15:12-21",Normal,Normal,3
Friday after Pentecost 12,06/09/2019,,,,TRUE,FALSE,"Friday after Pentecost 12
Week of Proper 22 [3] Green

DAILY EUCHARIST
Colossians 1:15-20
Psalm 100
Luke 5:33-39

DAILY PRAYER: Week A
1 Kings 11:26-43
James 4:13 - 5:6
Mark 15:22-32",Normal,Normal,3
Saturday after Pentecost 12,07/09/2019,,,,TRUE,FALSE,"Saturday after Pentecost 12
Week of Proper 22 [3] Green

DAILY EUCHARIST
Colossians 1:21-23
Psalm 54
Luke 6:1-5

DAILY PRAYER: Week A
1 Kings 12:1-20
James 5:7-12, 19-20
Mark 15:33-39",Normal,Normal,3
Pentecost 13 [3] Green,08/09/2019,,,,TRUE,FALSE,"Pentecost 13 [3] Green
SPB Trinity 12
Week of Proper 23 [3] Green

EUCHARIST

Continuous:
Jeremiah 18:1-11
Psalm 139:1-6, 13-18
Philemon 1-21
Luke 14:25-33

Thematic:
Deuteronomy 30:15-20
Psalm 1
Philemon 1-21
Luke 14:25-33

DAILY PRAYER: Week B
Ezekiel 12:21 - 13:16
Acts 19:1-20
Mark 7:24-37

ALTERNATIVE PSALMS
Morning: Psalm 108
Evening: Psalm 119:(41-48), 49-56",Normal,Normal,3
"The Birth of Mary, Mother of the Lord [5] White (translated from 8 September)",09/09/2019,,,,TRUE,FALSE,"The Birth of Mary, Mother of the Lord [5] White (translated from 8 September)
Common readings for saints' days: MARY, MOTHER OF THE LORD

Genesis 3:9-15, 20
Psalm 45:10-17
Acts 1:12-14
Luke 1:26-38

or

Isaiah 7:10-14
Psalm 113
Romans 8:18-30
Luke 1:39-47

or

Micah 5:1-4
Psalm 131
Galatians 4:4-7
John 19:25-27

---

Monday after Pentecost 13
Week of Proper 23 [3] Green

DAILY EUCHARIST
Colossians 1:24 - 2:3
Psalm 62:1-7
Luke 6:6-11

DAILY PRAYER: Week B
1 Kings 13:1-10
Philippians 1:1-11
Mark 15:40-47",Normal,Normal,3
Tuesday after Pentecost 13,10/09/2019,,,,TRUE,FALSE,"Tuesday after Pentecost 13
Week of Proper 23 [3] Green

DAILY EUCHARIST
Colossians 2:6-15
Psalm 145:1-9
Luke 6:12-19

DAILY PRAYER: Week B
1 Kings 16:23-34
Philippians 1:12-30
Mark 16:1-8, (9-20)",Normal,Normal,3
Wednesday after Pentecost 13,11/09/2019,,,,TRUE,FALSE,"Wednesday after Pentecost 13
Week of Proper 23 [3] Green

DAILY EUCHARIST
Colossians 3:1-11
Psalm 145:10-13
Luke 6:20-26

DAILY PRAYER: Week B
1 Kings 17:1-24
Philippians 2:1-11
Matthew 2:1-12",Normal,Normal,3
Thursday after Pentecost 13,12/09/2019,,,,TRUE,FALSE,"Thursday after Pentecost 13
Week of Proper 23 [3] Green

DAILY EUCHARIST
Colossians 3:12-17
Psalm 150
Luke 6:27-38

DAILY PRAYER: Week B
1 Kings 18:1-19
Philippians 2:12-30
Matthew 2:13-23",Normal,Normal,3
"Cyprian of Carthage, Bishop and Martyr, 258 [6] Red",13/09/2019,,,,TRUE,FALSE,"Cyprian of Carthage, Bishop and Martyr, 258 [6] Red
Friday after Pentecost 13
Week of Proper 23 [3] Green

DAILY EUCHARIST
1 Thessalonians 1:1-2, 12-14
Psalm 16
Luke 6:39-42

DAILY PRAYER: Week B
1 Kings 18:20-40
Philippians 3:1-16
Matthew 3:1-12",Normal,Normal,3
Holy Cross Day [5] White or Red,14/09/2019,,,,TRUE,FALSE,"Holy Cross Day [5] White or Red

EUCHARIST
Numbers 21:4-9
Psalm 98:1-5 or Psalm 22:23-28
1 Corinthians 1:18-24 or Philippians 2:6-11
John 3:13-17

MORNING PRAYER: Festivals
Numbers 21:4-9 or Zechariah 12:8 - 13:1
John 3:11-17 or Galatians 6:11-18

EVENING PRAYER: Festivals
Genesis 3:1-15
1 Peter 3:17-22

---

Saturday after Pentecost 13
Week of Proper 23 [3] Green

DAILY EUCHARIST
1 Thessalonians 1:15-17
Psalm 113
Luke 6:43-49

DAILY PRAYER: Week B
1 Kings 18:41 - 19:8
Philippians 3:17 - 4:7
Matthew 3:13-17",Normal,Normal,3
Pentecost 14 [3] Green,15/09/2019,,,,TRUE,FALSE,"Pentecost 14 [3] Green
SPB Trinity 13
Week of Proper 24 [3] Green

EUCHARIST

Continuous:
Jeremiah 4:11-12, 22-28
Psalm 14
1 Timothy 1:12-17
Luke 15:1-10

Thematic:
Exodus 32:7-14
Psalm 51:1-10
1 Timothy 1:12-17
Luke 15:1-10

DAILY PRAYER: Week C
Ezekiel 20:1-8, 33-44
Acts 20:17-38
Mark 8:27-38

ALTERNATIVE PSALMS
Morning: Psalm 119:41-48, (49-64)
Evening: Psalm 119:(73-80), 81-88",Normal,Normal,3
"Ninian of Whithorn, Bishop, c.430 [4] White",16/09/2019,,,,TRUE,FALSE,"Ninian of Whithorn, Bishop, c.430 [4] White

EUCHARIST
Jeremiah 1:4-9
Psalm 67
1 Thessalonians 2:2-12 or 2 Corinthians 5:17 - 6:2
Matthew 9:35-38 or Matthew 28:16-20

MORNING PRAYER: Festivals
Ezekiel 34:20-31
1 Thessalonians 5:12-24

EVENING PRAYER: Festivals
Isaiah 52:7-12
John 15:12-17

---

Monday after Pentecost 14
Week of Proper 24 [3] Green

DAILY EUCHARIST
1 Timothy 2:1-8
Psalm 28
Luke 7:1-10

DAILY PRAYER: Week C
1 Kings 21:1-16
1 Corinthians 1:1-19
Matthew 4:1-11",Normal,Normal,3
"Hildegard of Bingen, Abbess, 1179 [6] White",17/09/2019,,,,TRUE,FALSE,"Hildegard of Bingen, Abbess, 1179 [6] White
Tuesday after Pentecost 14
Week of Proper 24 [3] Green

DAILY EUCHARIST
1 Timothy 3:1-13
Psalm 101
Luke 7:11-17

DAILY PRAYER: Week C
1 Kings 21:17-29
1 Corinthians 1:20-31
Matthew 4:12-17",Normal,Normal,3
Wednesday after Pentecost 14,18/09/2019,,,,TRUE,FALSE,"Wednesday after Pentecost 14
Week of Proper 24 [3] Green

DAILY EUCHARIST
1 Timothy 3:14-16
Psalm 111:1-6
Luke 7:31-35

DAILY PRAYER: Week C
1 Kings 22:1-28
1 Corinthians 2:1-13
Matthew 4:18-25

---

EMBER DAY READINGS
Wednesday after 14 September

Isaiah 44:1-8
Psalm 87
1 Peter 2:4-10
John 17:6-19",Normal,Normal,3
Thursday after Pentecost 14,19/09/2019,,,,TRUE,FALSE,"Thursday after Pentecost 14
Week of Proper 24 [3] Green

DAILY EUCHARIST
1 Timothy 4:12-16
Psalm 111:7-10
Luke 7:36-50

DAILY PRAYER: Week C
1 Kings 22:29-45
1 Corinthians 2:14 - 3:15
Matthew 5:1-10",Normal,Normal,3
"John Coleridge Patteson, Bishop and Martyr, 1871 [6] Red",20/09/2019,,,,TRUE,FALSE,"John Coleridge Patteson, Bishop and Martyr, 1871 [6] Red
Friday after Pentecost 14
Week of Proper 24 [3] Green

DAILY EUCHARIST
1 Timothy 6:1-12
Psalm 49:1-9
Luke 8:1-3

DAILY PRAYER: Week C
2 Kings 1:2-17
1 Corinthians 3:16-23
Matthew 5:11-16

---

EMBER DAY READINGS
Friday after 14 September

Numbers 27:15-23
Psalm 40:8-13
1 Corinthians 3:3-11
Luke 4:16-21",Normal,Normal,3
"Matthew, Apostle and Evangelist [4] Red",21/09/2019,,,,TRUE,FALSE,"Matthew, Apostle and Evangelist [4] Red

EUCHARIST
Proverbs 6:1-6, (13-18)
Psalm 119:33-40
2 Timothy 3:14-17 or 2 Corinthians 4:1-6
Matthew 9:9-13

MORNING PRAYER: Festivals
Isaiah 8:11-20
Romans 10:1-15

EVENING PRAYER: Festivals
Job 28:12-28
Matthew 13:44-52

---

Saturday after Pentecost 14
Week of Proper 24 [3] Green

DAILY EUCHARIST
1 Timothy 6:13-16
Psalm 100
Luke 8:4-15

DAILY PRAYER: Week C
2 Kings 2:1-18
1 Corinthians 4:1-7
Matthew 5:17-20

---

EMBER DAY READINGS
Saturday after 14 September

1 Samuel 16:1-13a
Psalm 122
Ephesians 4:4-16
Luke 22:24-27",Normal,Normal,3
Pentecost 15 [3] Green,22/09/2019,,,,TRUE,FALSE,"Pentecost 15 [3] Green
SPB Trinity 14
Week of Proper 25 [3] Green

EUCHARIST

Continuous:
Jeremiah 8:18 - 9:1
Psalm 79:1-9
1 Timothy 2:1-7
Luke 16:1-13

Thematic:
Amos 8:4-7
Psalm 113
1 Timothy 2:1-7
Luke 16:1-13

DAILY PRAYER: Week D
Ezekiel 33:23, 33 - 34:10
Acts 26:1, 9-25
Mark 9:30-37

ALTERNATIVE PSALMS
Morning: Psalm 119:(113-120), 121-128
Evening: Psalm 119:(137-144), 145-152",Normal,Normal,3
"Adamnan of Iona, Abbot, 704 [6] White",23/09/2019,,,,TRUE,FALSE,"Adamnan of Iona, Abbot, 704 [6] White
Monday after Pentecost 15
Week of Proper 25 [3] Green

DAILY EUCHARIST
Ezra 1:1-6
Psalm 126
Luke 8:16-18

DAILY PRAYER: Week D
2 Kings 5:1-19
1 Corinthians 4:8-21
Matthew 5:21-26",Normal,Normal,3
Tuesday after Pentecost 15,24/09/2019,,,,TRUE,FALSE,"Tuesday after Pentecost 15
Week of Proper 25 [3] Green

DAILY EUCHARIST
Ezra 6:1-8, 12-19
Psalm 124
Luke 8:19-21

DAILY PRAYER: Week D
2 Kings 5:19-27
1 Corinthians 5:1-8
Matthew 5:27-37",Normal,Normal,3
"Finnbar of Caithness, Bishop, c.610 [6] White",25/09/2019,,,,TRUE,FALSE,"Finnbar of Caithness, Bishop, c.610 [6] White
Wednesday after Pentecost 15
Week of Proper 25 [3] Green

DAILY EUCHARIST
Ezra 9:5-9
Psalm 48
Luke 9:1-6

DAILY PRAYER: Week D
2 Kings 6:1-23
1 Corinthians 5:9 - 6:8
Matthew 5:38-48",Normal,Normal,3
Thursday after Pentecost 15,26/09/2019,,,,TRUE,FALSE,"Thursday after Pentecost 15
Week of Proper 25 [3] Green

DAILY EUCHARIST
Haggai 1:1-8
Psalm 149:1-5
Luke 9:7-9

DAILY PRAYER: Week D
2 Kings 9:1-16
1 Corinthians 6:12-20
Matthew 6:1-6, 16-18",Normal,Normal,3
"Vincent de Paul, Priest, 1660 [6] White",27/09/2019,,,,TRUE,FALSE,"Vincent de Paul, Priest, 1660 [6] White
Friday after Pentecost 15
Week of Proper 25 [3] Green

DAILY EUCHARIST
Haggai 1:15b - 2:9
Psalm 43
Luke 9:18-22

DAILY PRAYER: Week D
2 Kings 9:17-37
1 Corinthians 7:1-9
Matthew 6:7-15",Normal,Normal,3
Saturday after Pentecost 15,28/09/2019,,,,TRUE,FALSE,"Saturday after Pentecost 15
Week of Proper 25 [3] Green

DAILY EUCHARIST
Zechariah 2:1-11
Psalm 121
Luke 9:43b-45

DAILY PRAYER: Week D
2 Kings 11:1-20a
1 Corinthians 7:10-24
Matthew 6:19-24",Normal,Normal,3
Pentecost 16 [3] Green,29/09/2019,,,,TRUE,FALSE,"Pentecost 16 [3] Green
SPB Trinity 15
Week of Proper 26 [3] Green

EUCHARIST

Continuous:
Jeremiah 32:1-3a, 6-15
Psalm 91:1-6, 14-16
1 Timothy 6:6-19
Luke 16:19-31

Thematic:
Amos 6:1a, 4-7
Psalm 146
1 Timothy 6:6-19
Luke 16:19-31

DAILY PRAYER: Week A
Ezekiel 37:15-28
1 John 2:22-29
Mark 9:38-50

ALTERNATIVE PSALMS
Morning: Psalms 123 and 124
Evening: Psalms 120 and 121",Normal,Normal,3
