Subject,Start Date,Start Time,End Date,End Time,All day event,Reminder on/off,Description,Priority,Sensitivity,Show time as
Third Sunday of Easter [1] White; SPB Second Sunday after Easter,10/04/2016,,,,TRUE,FALSE,"Third Sunday of Easter [1] White
SPB Second Sunday after Easter

EUCHARIST
Acts 2:14a, 36-41
Psalm 116
1 Peter 1:17-23
Luke 24:13-35

DAILY PRAYER: New Life: The Lord
Deuteronomy 7:7-13
Revelation 2:1-11
Luke 16:19-31

ALTERNATIVE PSALMS
Morning: Psalm 48
Evening: Psalm 142",Normal,Normal,3
"George Augustus Selwyn, Bishop and Missionary, 1878 [6] White",11/04/2016,,,,TRUE,FALSE,"Monday after Third Sunday of Easter

DAILY EUCHARIST
Acts 6:8-15
Psalm 119:161-168
John 6:22-29

DAILY PRAYER: New Life: The Lord
Exodus 18:(1-12), 13-27
1 Peter 5:1-14
Matthew (1:1-17); 3:1-6",Normal,Normal,3
"William Forbes, Bishop, 1634 [6] White",12/04/2016,,,,TRUE,FALSE,"Tuesday after Third Sunday of Easter

DAILY EUCHARIST
Acts 7:51 - 8:1a
Psalm 31:1-5
John 6:30-35

DAILY PRAYER: New Life: The Lord
Exodus 19:1-16
Colossians 1:1-14
Matthew 3:7-12",Normal,Normal,3
"William Law, Priest, 1761 [6] White (translated from 10 April)",13/04/2016,,,,TRUE,FALSE,"Wednesday after Third Sunday of Easter

DAILY EUCHARIST
Acts 8:1b-8
Psalm 66:1-6
John 6:35-40

DAILY PRAYER: New Life: The Lord
Exodus 19:16-25
Colossians 1:15-23
Matthew 3:13-17",Normal,Normal,3
Thursday after Third Sunday of Easter,14/04/2016,,,,TRUE,FALSE,"Thursday after Third Sunday of Easter

DAILY EUCHARIST
Acts 8:26-40
Psalm 66:7-8, 14-18
John 6:44-51

DAILY PRAYER: New Life: The Lord
Exodus 20:1-21
Colossians 1:24 - 2:7
Matthew 4:1-11",Normal,Normal,3
Friday after Third Sunday of Easter,15/04/2016,,,,TRUE,FALSE,"Friday after Third Sunday of Easter

DAILY EUCHARIST
Acts 9:1-20
Psalm 117
John 6:52-59

DAILY PRAYER: New Life: The Lord
Exodus 24:1-18
Colossians 2:8-23
Matthew 4:12-17",Normal,Normal,3
"Magnus of Orkney, Martyr, c.1116 [6] Red",16/04/2016,,,,TRUE,FALSE,"Saturday after Third Sunday of Easter

DAILY EUCHARIST
Acts 9:31-42
Psalm 116:10-17
John 6:60-69

DAILY PRAYER: New Life: The Lord
Exodus 25:1-22; (28:1-4, 30-38)",Normal,Normal,3
Fourth Sunday of Easter [1] White; SPB Third Sunday after Easter,17/04/2016,,,,TRUE,FALSE,"Fourth Sunday of Easter [1] White
SPB Third Sunday after Easter

EUCHARIST
Acts 9:36-43
Psalm 23
Revelation 7:9-17
John 10:22-30

DAILY PRAYER: New Life: The Lord
Exodus 16:4-15
Revelation 2:12-17
John 6:30-40

ALTERNATIVE PSALMS
Morning: Psalm 29:1-10
Evening: Psalm 81:8-16",Normal,Normal,3
"Donnan, Abbot and Companions, Martyrs, c.617 [6] Red (translated from 17 April)",18/04/2016,,,,TRUE,FALSE,"Monday after Fourth Sunday of Easter

DAILY EUCHARIST
Acts 11:1-18
Psalm 43
John 10:1-10

DAILY PRAYER: New Life: The Lord
Exodus 32:1-20
Colossians 3:18 - 4:6, (7-18)",Normal,Normal,3
Tuesday after Fourth Sunday of Easter,19/04/2016,,,,TRUE,FALSE,"Tuesday after Fourth Sunday of Easter

DAILY EUCHARIST
Acts 11:19-26
Psalm 87
John 10:22-30

DAILY PRAYER: New Life: The Lord
Exodus 32:21-34
1 Thessolonians 1:1-10
Matthew 5:11-16",Normal,Normal,3
"Maelrubha of Applecross, Abbot, 722 [6] White",20/04/2016,,,,TRUE,FALSE,"Wednesday after Fourth Sunday of Easter

DAILY EUCHARIST
Acts 12:24 - 13:5a
Psalm 67
John 12:44-50

DAILY PRAYER: New Life: The Lord
Exodus 33:1-23
1 Thessolonians 2:-12
Matthew 5:17-20",Normal,Normal,3
"Anselm of Canterbury, Bishop and Teacher of the Faith, 1109 [6] White",21/04/2016,,,,TRUE,FALSE,"Thursday after Fourth Sunday of Easter

DAILY EUCHARIST
Acts 13:13-25
Psalm 89:1-2, 19-26
John 13:16-20

DAILY PRAYER: New Life: The Lord
Exodus 34:1-17
1 Thessalonians 2:13-20
Matthew 5:21-26",Normal,Normal,3
Friday after Fourth Sunday of Easter,22/04/2016,,,,TRUE,FALSE,"Friday after Fourth Sunday of Easter

DAILY EUCHARIST
Acts 13:26-33
Psalm 2
John 14:1-7

DAILY PRAYER: New Life: The Lord
Exodus 34:18-35
1 Thessalonians 3:1-13
Matthew 5:27-37",Normal,Normal,3
"George, Patron of England, Martyr, c.303 [6] Red",23/04/2016,,,,TRUE,FALSE,"Saturday after Fourth Sunday of Easter
(Ordination of the Rt Revd Dr Gregor Duncan, Bishop of Glasgow and Galloway, 2010)

DAILY EUCHARIST
Acts 13:44-52
Psalm 98
John 14:7-14

DAILY PRAYER: New Life: The Lord
Exodus 40:18-38
1 Thessalonians 4:1-12
Matthew 5:38-48",Normal,Normal,3
Fifth Sunday of Easter [1] White; SPB Fourth Sunday after Easter,24/04/2016,,,,TRUE,FALSE,"Fifth Sunday of Easter [1] White
SPB Fourth Sunday after Easter

EUCHARIST
Acts 11:1-18
Psalm 148
Revelation 21:1-6
John 13:31-35

DAILY EUCHARIST: New Life: The Lord
Isaiah 60:1-14
Revelation 3:1-13
Mark 16:9-16

ALTERNATIVE PSALMS
Morning: Psalm 147:1-11
Evening: Psalm 96",Normal,Normal,3
"Mark, Evangelist [4] Red",25/04/2016,,,,TRUE,FALSE,"Mark, Evangelist [4] Red

EUCHARIST
Isaiah 52:7-10
Psalm 2:7-13 or Psalm 119:9-16
Ephesians 4:7-16
Mark 1:1-15 or Mark 13:5-13

MORNING PRAYER: Festivals
Sirach 2:1-11
Acts 12:25 - 13:3

EVENING PRAYER: Festivals
Isaiah 62:6-12
2 Timothy 4:1-11",Normal,Normal,3
"Albert Ernest Laurie, Priest, 1937 [6] White",26/04/2016,,,,TRUE,FALSE,"Tuesday after Fifth Sunday of Easter

DAILY EUCHARIST
Acts 14: 19-27
Psalm 145:10-13, 22
John 14:27-31a

DAILY EUCHARIST: New Life: The Lord
Leviticus 16:1-19
1 Thessalonians 5:1-11
Matthew 6:7-15",Normal,Normal,3
Wednesday after Fifth Sunday of Easter,27/04/2016,,,,TRUE,FALSE,"Wednesday after Fifth Sunday of Easter

DAILY EUCHARIST
Acts 15:1-6
Psalm 122
John 15:1-8

DAILY EUCHARIST: New Life: The Lord
Leviticus 16:20-34
1 Thessalonians 5:12-28
Matthew 6:19-24",Normal,Normal,3
Thursday after Fifth Sunday of Easter,28/04/2016,,,,TRUE,FALSE,"Thursday after Fifth Sunday of Easter

DAILY EUCHARIST
Acts 15:7-21
Psalm 96:1-3, 10-13
John 15:9-11

DAILY EUCHARIST: New Life: The Lord
Leviticus 19:1-18
2 Thessalonians 1:1-12
Matthew 6:25-34",Normal,Normal,3
"Catherine of Siena, Mystic and Teacher of the Faith, 1380 [6] White",29/04/2016,,,,TRUE,FALSE,"Friday after Fifth Sunday of Easter

DAILY EUCHARIST
Acts 15:22-31
Psalm 57:6-11
John 15:12-17

DAILY EUCHARIST: New Life: The Lord
Leviticus 19:26-37
2 Thessalonians 2:1-17
Matthew 7:1-12",Normal,Normal,3
Saturday after Fifth Sunday of Easter,30/04/2016,,,,TRUE,FALSE,"Saturday after Fifth Sunday of Easter

DAILY EUCHARIST
Acts 16:1-10
Psalm 100
John 15:18-21

DAILY EUCHARIST: New Life: The Lord
Leviticus 23:22-44
2 Thessalonians 3:1-18
Matthew 7:13-21",Normal,Normal,3
Sixth Sunday of Easter [1] White; SPB Fifth Sunday after Easter,01/05/2016,,,,TRUE,FALSE,"Sixth Sunday of Easter [1] White
SPB Fifth Sunday after Easter

EUCHARIST
Acts 16:9-15
Psalm 67
Revelation 21:10, 22 - 22:5
John 14:23-29 or John 5:1-9

DAILY PRAYER: New Life: The Lord
Song of Solomon 4:16 - 5:2; 8:6-7
Revelation 3:14-22
Luke 22:24-30

ALTERNATIVE PSALMS
Morning: Psalm 87 or Psalm 36:5-10
Evening: Psalm 45",Normal,Normal,3
"Philip and James, Apostles [4] Red (translated from 1 May)",02/05/2016,,,,TRUE,FALSE,"Philip and James, Apostles [4] Red

EUCHARIST
Isaiah 30:18-21
Psalm 15 or Psalm 119:1-8
2 Corinthians 4:1-6 or Ephesians 1:3-10
John 14:(1-5), 6-14

MORNING PRAYER: Festivals
Job 23:1-12
John 1:43-51

EVENING PRAYER: Festivals
Proverbs 4:7-18
John 12:20-26

ROGATION DAY (Monday before Ascension Day)
Deuteronomy 26:1-11
Psalm 65
2 Corinthians 9:6-15
Luke 17:11-19",Normal,Normal,3
"Athanasius, Bishop and Teacher of the Faith, 373 [6] White (translated from 2 May)",03/05/2016,,,,TRUE,FALSE,"Tuesday after Sixth Sunday of Easter
See also Rogation Days

DAILY EUCHARIST
Acts 16:19b-34
Psalm 138
John16:4b-11

DAILY PRAYER: New Life: The Lord
Leviticus 25:35-55
1 Timothy 2:1-6
Matthew 13:18-23

ROGATION DAY (Tuesday before Ascension Day)
Joel 2:21-27
Psalm 100
Philippians 4:4-9
John 6:25-35",Normal,Normal,3
Wednesday after Sixth Sunday of Easter,04/05/2016,,,,TRUE,FALSE,"Wednesday after Sixth Sunday of Easter
See also Rogation Days

DAILY EUCHARIST
Acts 17:15, 22 - 18:8
Psalm 148
John 16:12-20

DAILY PRAYER: New Life: The Lord
Morning:
Leviticus 26:1-20, (27-42)
Ephesians 1:1-10
Matthew 22:41-46

Evening:
2 Kings 2:1-15
Revelation 5:1-14

ROGATION DAY (Wednesday before Ascension Day)
Deuteronomy 8:7-18
Psalm 126
1 Timothy 2:1-7
Matthew 6:25-33",Normal,Normal,3
ASCENSION DAY [1] White,05/05/2016,,,,TRUE,FALSE,"ASCENSION DAY [1] White
Thursday after Sixth Sunday of Easter

DAILY EUCHARIST
Acts 1:1-11
Psalm 47 or 93
Ephesians 1:15-23
Luke 24:44-53

DAILY PRAYER: New Life: The Spirit
Daniel 7:9-14
Hebrews 2:5-18
Matthew 28:16-20",Normal,Normal,3
Friday after Sixth Sunday of Easter,06/05/2016,,,,TRUE,FALSE,"Friday after Sixth Sunday of Easter

DAILY EUCHARIST
Acts 18:9-18
Psalm 47:1-6
John 16:20-24

DAILY PRAYER: New Life: The Spirit
1 Samuel 2:1-10
Ephesians 2:1-10
Matthew 7:22-27
",Normal,Normal,3
Saturday after Sixth Sunday of Easter,07/05/2016,,,,TRUE,FALSE,"Saturday after Sixth Sunday of Easter

DAILY EUCHARIST
Acts 18:23-28
Psalm 47:1-2, 7-10
John 16:23b-28

DAILY PRAYER: New Life: The Spirit
Numbers 11:16-17, 24-29
Ephesians 2:11-22
Matthew 7:28 - 8:4
",Normal,Normal,3
Seventh Sunday of Easter [1] White; SPB Sunday after Ascension Day,08/05/2016,,,,TRUE,FALSE,"Seventh Sunday of Easter [1] White
SPB Sunday after Ascension Day

EUCHARIST
Acts 1:6-14
Psalm 68:1-10, 32-35
1 Peter 4:12-14; 5:6-11
John 17:1-11

DAILY PRAYER: New Life: The Spirit
Isaiah 61:1-11
Ephesians 4:7-16
Luke 4:14-21

ALTERNATIVE PSALMS
Morning: Psalm 47
Evening: Psalm 147:1-11",Normal,Normal,3
"Julian of Norwich, c.1413 [6] White (translated from 8 May)",09/05/2016,,,,TRUE,FALSE,"Monday after Seventh Sunday of Easter

DAILY EUCHARIST
Acts 19:1-10
Psalm 68:1-6
John 16:29-33

DAILY PRAYER: New Life: The Spirit
Joshua 1:1-9
Ephesians 3:1-13
Matthew 8:5-17",Normal,Normal,3
Tuesday after Seventh Sunday of Easter,10/05/2016,,,,TRUE,FALSE,"Tuesday after Seventh Sunday of Easter

DAILY EUCHARIST
Acts 20:17-27
Psalm 68:7-20
John 17:1-11a

DAILY PRAYER: New Life: The Spirit
1 Samuel 16:1-13a
Ephesians 3:14-21
Matthew 8:18-27",Normal,Normal,3
Wednesday after Seventh Sunday of Easter,11/05/2016,,,,TRUE,FALSE,"Wednesday after Seventh Sunday of Easter

DAILY EUCHARIST
Acts 20:28-38
Psalm 68:28-36
John 17:11b-19

DAILY PRAYER: New Life: The Spirit
Isaiah 4:2-6
Ephesians 4:1-16
Matthew 8:28-34",Normal,Normal,3
Thursday after Seventh Sunday of Easter,12/05/2016,,,,TRUE,FALSE,"Thursday after Seventh Sunday of Easter
(Ordination of the Rt Revd Dr John Armes, Bishop of Edinburgh, 2012)

DAILY EUCHARIST
Acts 22:30; 23:6-11
Psalm 16
John 17:20-26

DAILY PRAYER: New Life: The Spirit
Zechariah 4:1-14
Ephesians 4:17-32
Matthew 9:1-8",Normal,Normal,3
Friday after Seventh Sunday of Easter,13/05/2016,,,,TRUE,FALSE,"Friday after Seventh Sunday of Easter

DAILY EUCHARIST
Acts 25:13-21
Psalm 103:1-2, 19-22
John 21:15-19

DAILY PRAYER: New Life: The Spirit
Jeremiah 31:27-34
Ephesians 5:1-20
Matthew 9:9-17",Normal,Normal,3
"Matthias, Apostle [4] Red",14/05/2016,,,,TRUE,FALSE,"Matthias, Apostle [4] Red

EUCHARIST
Isaiah 22:15-25
Psalm 15
Acts 1:15-26 or Philippians 3:13b-22
John 15:(6-8), 9-17

MORNING PRAYER: Festivals
1 Samuel 16:1-13
1 John 2:18-25

EVENING PRAYER: Festivals
1 Samuel 12:1-5
Acts 20:17-35",Normal,Normal,3
THE DAY OF PENTECOST (Whitsunday) [1] Red,15/05/2016,,,,TRUE,FALSE,"THE DAY OF PENTECOST (Whitsunday) [1] Red

EUCHARIST
Acts 2:1-21 or Ezekiel 37:1-14
Psalm 104:24-34, 35b
Romans 8:22-27 or Acts 2:1-21
John 15:26-27; 16:4b-15

DAILY PRAYER: New Life: The Spirit
Ezekiel 36:22-28
Acts 2:22-38
John 20:19-23

ALTERNATIVE PSALMS
Morning: Psalm 67
Evening: Psalm 139:1-12",Normal,Normal,3
Monday after the Day of Pentecost (Whitsunday),16/05/2016,,,,TRUE,FALSE,"Week of Proper 7 (if after Pentecost) [3] Green

DAILY EUCHARIST
James 3:13-18
Psalm 19:7-14
Mark 9:14-29

DAILY PRAYER: Week A
Proverbs 3:11-20
1 John 3:18 - 4:6
Matthew 11:1-6",Normal,Normal,3
Tuesday after the Day of Pentecost (Whitsunday),17/05/2016,,,,TRUE,FALSE,"Week of Proper 7 (if after Pentecost) [3] Green

DAILY EUCHARIST
James 4:1-10
Psalm 51:11-18
Mark 9: 30-37

DAILY PRAYER: Week A
Proverbs 4:1-27
1 John 4:7-21
Matthew 11:7-15",Normal,Normal,3
Wednesday after the Day of Pentecost (Whitsunday),18/05/2016,,,,TRUE,FALSE,"Week of Proper 7 (if after Pentecost) [3] Green

DAILY EUCHARIST
James 4:13-17
Psalm 49:1-9, 16-20
Mark 9: 38-41

DAILY PRAYER: Week A
Proverbs 6:1-19
1 John 5:1-12
Matthew 11:16-24

EMBER DAY READINGS
Isaiah 44:1-8
Psalm 87
1 Peter 2:4-10
John 17:6-19",Normal,Normal,3
Thursday after the Day of Pentecost (Whitsunday),19/05/2016,,,,TRUE,FALSE,"Week of Proper 7 (if after Pentecost) [3] Green

DAILY EUCHARIST
James 5:1-6
Psalm 49:12-19
Mark 9: 9:42-50

DAILY PRAYER: Week A
Proverbs 7:1-27
1 John 5:13-21
Matthew 11:25-30",Normal,Normal,3
Friday after the Day of Pentecost (Whitsunday),20/05/2016,,,,TRUE,FALSE,"Week of Proper 7 (if after Pentecost) [3] Green

DAILY EUCHARIST
James 5:9-12
Psalm 103:1-4, 8-13
Mark 10:1-12

DAILY PRAYER: Week A
Proverbs 8:1-21
2 John 1-13
Matthew 12:1-14

EMBER DAY READINGS
Numbers 27:15-23
Psalm 40:8-13
1 Corinthians 3:3-11
Luke 4:16-21",Normal,Normal,3
"Helena, c.330 [6] White / Eve of Trinity Sunday",21/05/2016,,,,TRUE,FALSE,"WEEK OF PENTECOST
Saturday after the Day of Pentecost (Whitsunday)
Eve of Trinity Sunday

DAILY PRAYER: Week A
Sirach 42:15-25
Ephesians 3:14-21

EMBER DAY READINGS
1 Samuel 16:1-13a
Psalm 122
Ephesians 4:4-16
Luke 22:24-27",Normal,Normal,3
Trinity Sunday [2] White; Pentecost 1,22/05/2016,,,,TRUE,FALSE,"Trinity Sunday [2] White
Pentecost 1

EUCHARIST
Genesis 1:1 - 2:4a
Psalm 8
2 Corinthians 13:11-13
Matthew 28:16-20

DAILY PRAYER: Festivals
Ezekiel 1:4-10, 22-28a
Revelation 4:1-11
Mark 1:1-13

ALTERNATIVE PSALMS
Morning: Psalms 93 and 150
Evening: Psalm 104:1-9",Normal,Normal,3
"William of Perth (or Rochester), 1201 [6] White",23/05/2016,,,,TRUE,FALSE,"Week of Proper 8 (if after Pentecost) [3] Green

DAILY EUCHARIST
1 Peter 1:3-9
Psalm 111
Mark 10:17-27

DAILY PRAYER: Week B
Proverbs 10:1-12
1 Timothy 1:1-17
Matthew 12:22-32",Normal,Normal,3
Tuesday after Trinity Sunday,24/05/2016,,,,TRUE,FALSE,"Week of Proper 8 (if after Pentecost) [3] Green

DAILY EUCHARIST
1 Peter 1:10-16
Psalm 98
Mark 10:28-31

DAILY PRAYER: Week B
Deuteronomy 4:15-24
2 Corinthians 1:12-22
Luke 15:1-10",Normal,Normal,3
"Bede the Venerable, of Jarrow, Teacher of the Faith, 735 [6] White",25/05/2016,,,,TRUE,FALSE,"Week of Proper 8 (if after Pentecost) [3] Green

DAILY EUCHARIST
1 Peter 1:18-21
Psalm 147:13-21
Mark 10:32-45

DAILY PRAYER: Week B
Deuteronomy 4:25-31
2 Corinthians 1:23 - 2:17
Luke 15:1-2, 11-31",Normal,Normal,3
Corpus Christi (Thanksgiving for Holy Communion) [5] White,26/05/2016,,,,TRUE,FALSE,"Week of Proper 8 (if after Pentecost) [3] Green

DAILY EUCHARIST
1 Peter 2:2-5, 9-12
Psalm 100
Mark 10:46-52

DAILY PRAYER: Week B
Proverbs 21:30 - 22:6
1 Timothy 4:1-16
Matthew 13:24-30",Normal,Normal,3
"Augustine of Canterbury, Bishop, c.604 [6] White (translated from 26 May)",27/05/2016,,,,TRUE,FALSE,"Week of Proper 8 (if after Pentecost) [3] Green

DAILY EUCHARIST
1 Peter 4:7-13
Psalm 149:1-5
Mark 11:11-26

DAILY PRAYER: Week B
Proverbs 23:19-21, 29 - 24:2
1 Timothy 5:17-22, (23-25)
Matthew 13:31-35",Normal,Normal,3
Saturday after Trinity Sunday,28/05/2016,,,,TRUE,FALSE,"Week of Proper 8 (if after Pentecost) [3] Green

DAILY EUCHARIST
Jude 17-25
Psalm 63:1-8
Mark 11:27-33

DAILY PRAYER: Week B
Proverbs 25:15-28
1 Timothy 6:6-21
Matthew 13:36-43",Normal,Normal,3
Pentecost 2 [3] Green; SPB Trinity 1,29/05/2016,,,,TRUE,FALSE,"Week of Proper 9 (if after Pentecost) [3] Green

EUCHARIST

Continuous:
1 Kings 18:20-21, (22-29), 30-39
Psalm 96:1-9
Galatians 1:1-12
Luke 7:1-10

Thematic:
Deuteronomy 5:12-15
Psalm 81:1-10
Galatians 1:1-12
Luke 7:1-10

DAILY PRAYER: Week C
1 Kings 19:1-16
1 John 3:1-3
Luke 11:1-13

ALTERNATIVE PSALMS
Morning: Psalm 84
Evening: Psalm 99",Normal,Normal,3
Monday after Pentecost 2,30/05/2016,,,,TRUE,FALSE,"Week of Proper 9 (if after Pentecost) [3] Green

DAILY EUCHARIST
2 Peter 1:2-7
Psalm 91
Mark 12:1-12

DAILY PRAYER: Week C
Ecclesiastes 1:1-11
Galatians 1:1-17
Matthew 13:44-52",Normal,Normal,3
The Visit of Mary to Elizabeth [5] White,31/05/2016,,,,TRUE,FALSE,"The Visit of Mary to Elizabeth [5] White

DAILY EUCHARIST
1 Samuel 2:1-10 or Zephaniah 3:14-18
Psalm 113
Romans 12:9-16b
Luke 1:39-57

MORNING PRAYER: Festivals
1 Samuel 1:1-20
Hebrews 3:1-6

EVENING PRAYERS: Festivals
Zechariah 2:10-13
John 3:25-30",Normal,Normal,3
"Justin of Rome, Martyr, c.165 [6] Red",01/06/2016,,,,TRUE,FALSE,"Week of Proper 9 (if after Pentecost) [3] Green

DAILY EUCHARIST
2 Timothy 1:1-12
Psalm 123
Mark 12:18-27

DAILY PRAYER: Week C
Ecclesiastes 2:18 - 3:15
Galatians 2:11-21
Matthew 14:1-12",Normal,Normal,3
Thursday after Pentecost 2,02/06/2016,,,,TRUE,FALSE,"Week of Proper 9 (if after Pentecost) [3] Green

DAILY EUCHARIST
2 Timothy 2:8-15
Psalm 25:1-12
Mark 12:28-34

DAILY PRAYER: Week C
Ecclesiastes 3:16 - 4:3
Galatians 3:1-14
Matthew 14:13-21",Normal,Normal,3
"Charles Lwanga and his companions, 1886; Janani Luwum, Bishop, 1977, Martyrs of Uganda [6] Red",03/06/2016,,,,TRUE,FALSE,"Week of Proper 9 (if after Pentecost) [3] Green

DAILY EUCHARIST
2 Timothy 3:10-17
Psalm 119:161-168
Mark 12:35-37

DAILY PRAYER: Week C
Ecclesiastes 5:1-7
Galatians 3:15-22
Matthew 14:22-36",Normal,Normal,3
"John XXIII, Bishop of Rome, Reformer, 1963 [6] White",04/06/2016,,,,TRUE,FALSE,"Week of Proper 9 (if after Pentecost) [3] Green

DAILY EUCHARIST
2 Timothy 4:1-8
Psalm 71:8-17
Mark 12:38-44

DAILY PRAYER: Week C
Ecclesiastes 5:8-20
Galatians 3:23 - 4:11
Matthew 15:1-20",Normal,Normal,3
Pentecost 3 [3] Green; SPB Trinity 2,05/06/2016,,,,TRUE,FALSE,"Week of Proper 10 (if after Pentecost) [3] Green

EUCHARIST

Continuous:
1 Kings 17:8-16, (17-24)
Psalm 146
Galatians 1:11-24
Luke 7:11-17

Thematic:
1 Kings 17:17-24
Psalm 30
Galatians 1:11-24
Luke 7:11-17

DAILY PRAYER: Week D
Jeremiah 6:16-21
Acts 22:22 - 23:11
Luke 7:11-17

ALTERNATIVE PSALMS
Morning: Psalm 41
Evening: Psalm 37:1-11",Normal,Normal,3
"Boniface of Mainz, Bishop, Missionary and Martyr, 754 [6] Red (translated from 5 June)",06/06/2016,,,,TRUE,FALSE,"Week of Proper 10 (if after Pentecost) [3] Green

DAILY EUCHARIST
1 Kings 17:1-6
Psalm 121
Matthew 5:1-12

DAILY PRAYER: Week D
Ecclesiastes 7:1-14
Galatians 4:12-20
Matthew 15:21-28",Normal,Normal,3
Tuesday after Pentecost 3,07/06/2016,,,,TRUE,FALSE,"Week of Proper 10 (if after Pentecost) [3] Green

DAILY EUCHARIST
1 Kings 17:7-16
Psalm 4
Matthew 5:13-16

DAILY PRAYER: Week D
Ecclesiastes 8:14 - 9:10
Galatians 4:21-31
Matthew 15:29-39",Normal,Normal,3
"Ephrem the Syrian, Deacon and Teacher of the Faith, 373 [6] White",08/06/2016,,,,TRUE,FALSE,"Week of Proper 10 (if after Pentecost) [3] Green

DAILY EUCHARIST
1 Kings 18:20-39
Psalm 16:1, 6-11
Matthew 5:17-19

DAILY PRAYER: Week D
Ecclesiastes 9:11-18
Galatians 5:1-15
Matthew 16:1-12",Normal,Normal,3
"Columba of Iona, Abbot, 597 [4] White",09/06/2016,,,,TRUE,FALSE,"Columba of Iona, Abbot, 597 [4] White

EUCHARIST
Isaiah 61:1-3
Psalm 34:1-8 or Psalm 9:22
1 Thessalonians 2:2-12 or Ephesians 4:14-19
Matthew 5:13-16 or Matthew 28:16-20 or Luke 12:32-37

MORNING PRAYER: Festivals
Genesis 12:1-9
Hebrews 11:8-16

EVENING PRAYERS: Festivals
Isaiah 52:7-12
Acts 20:25-35",Normal,Normal,3
Friday after Pentecost 3,10/06/2016,,,,TRUE,FALSE,"Week of Proper 10 (if after Pentecost) [3] Green

DAILY EUCHARIST
1 Kings 19:9-16
Psalm 27:10-18
Matthew 5:27-32

DAILY PRAYER: Week D
Ecclesiastes 11:9 - 12:14
Galatians 5:25 - 6:10
Matthew 16:21-28",Normal,Normal,3
"Barnabus, Apostle [4] Red",11/06/2016,,,,TRUE,FALSE,"Barnabus, Apostle [4] Red

EUCHARIST
Isaiah 45:5-12 or Job 29:11-16
Psalm 112
Acts 11:19-30; (13:1-30)
Matthew 10:7-16 or John 15:12-17

MORNING PRAYER: Festivals
Sirach 31:3-11
Acts 4:32-37

EVENING PRAYER: Festivals
Job 29:11-16
Acts 9:26-31",Normal,Normal,3
Pentecost 4 [3] Green; SPB Trinity 3,12/06/2016,,,,TRUE,FALSE,"Week of Proper 11 (if after Pentecost) [3] Green

EUCHARIST

Continuous:
1 Kings 21:1-10, (11-14), 15-21a
Psalm 5:1-8
Galatians 2:15-21
Luke 7:36 - 8:3

Thematic:
2 Samuel 11:26 - 12:10, 13-15
Psalm 32
Galatians 2:15-21
Luke 7:36 - 8:3

DAILY PRAYER: Week A
Jeremiah 7:1-16
Acts 23:12-35
Luke 7:36 - 8:3

ALTERNATIVE PSALMS
Morning: Psalm 42
Evening: Psalm 39",Normal,Normal,3
"John Skinner, Priest, 1807, and John Skinner, Bishop, 1816 [6] White (translated from 12 June)",13/06/2016,,,,TRUE,FALSE,"Week of Proper 11 (if after Pentecost) [3] Green

DAILY EUCHARIST
1 Kings 21:1-16
Psalm 5:1-6
Matthew 5:38-42

DAILY PRAYER: Week A
Numbers 9:15-23; 10:29-36
Romans 1:1-15
Matthew 17:14-21",Normal,Normal,3
"Basil of Caesarea, 379; Gregory of Nazianzus, c.390; Gregory of Nyssa, 394, Bishops and Teachers of the Faith [6] White",14/06/2016,,,,TRUE,FALSE,"Week of Proper 11 (if after Pentecost) [3] Green

DAILY EUCHARIST
1 Kings 21:17-29
Psalm 51:1-11
Matthew 5:43-48

DAILY PRAYER: Week 
Numbers 11:1-23
Romans 1:16-25
Matthew 17:22-27",Normal,Normal,3
Wednesday after Pentecost 4,15/06/2016,,,,TRUE,FALSE,"Week of Proper 11 (if after Pentecost) [3] Green

DAILY EUCHARIST
2 Kings 2:1, 6-14
Psalm 31:19-24
Matthew 6:1-6, 16-18

DAILY PRAYER: Week A
1 Samuel 2:12-26
Acts 2:1-21
Luke 20:27-40",Normal,Normal,3
Thursday after Pentecost 4,16/06/2016,,,,TRUE,FALSE,"Week of Proper 11 (if after Pentecost) [3] Green

DAILY EUCHARIST
Sirach 48:1-14
Psalm 97
Matthew 6:7-15

DAILY PRAYER: Week A
Numbers 12:1-16
Romans 2:12-24
Matthew 18:12-20",Normal,Normal,3
Friday after Pentecost 4,17/06/2016,,,,TRUE,FALSE,"Week of Proper 11 (if after Pentecost) [3] Green

DAILY EUCHARIST
2 Kings 11:1-4, 9-20
Psalm 132:11-19
Matthew 6:19-23

DAILY PRAYER: Week A
Numbers 13:1-3, 21-30
Romans 2:25 - 3:8
Matthew 18:21-35",Normal,Normal,3
"Bernard Mizeki, Martyr, 1896 [6] Red",18/06/2016,,,,TRUE,FALSE,"Week of Proper 11 (if after Pentecost) [3] Green

DAILY EUCHARIST
2 Chronicles 24:17-25
Psalm 89:19-33
Matthew 6:24-34

DAILY PRAYER: Week A
Numbers 13:31 - 14:25
Romans 3:9-20
Matthew 19:1-12",Normal,Normal,3
